Title;Subtitle;Image;Author;Publication;Year;Month;Day;Tag;Reading_Time;Claps;Comment;url;Author_url
The easiest way to import your functions or parameters in python;NaN;1;Will Barillon;NaN;2020;11;1;data;3;43;0;https://medium.com/@wbarillon/the-easiest-way-to-import-your-functions-or-parameters-in-python-2f0a1a71084a?source=tag_archive---------14-----------------------;https://medium.com/@wbarillon?source=tag_archive---------14-----------------------
21 Repositories of free/open datasets for your next Data Science Project!;NaN;1;Srinevetha A R;NaN;2020;11;1;data;1;196;0;https://medium.com/@arsrinevetha/21-repositories-of-free-open-datasets-for-your-next-data-science-project-a161318eaaf?source=tag_archive---------15-----------------------;https://medium.com/@arsrinevetha?source=tag_archive---------15-----------------------
In Search of SpendingPart 2;Predicting Spending in Googles Online StoreRegression Modeling;1;Jim Fay;The Innovation;2020;11;1;data;10;51;0;https://medium.com/the-innovation/in-search-of-spending-part-2-7ad40c4902a2?source=tag_archive---------16-----------------------;https://medium.com/@jrf6xh?source=tag_archive---------16-----------------------
GoalPost #16: Data, Models and Statistics;The Data edition;1;Prateek Vasisht;TotalFootball;2020;11;1;data;4;0;0;https://medium.com/totalfootball/goalpost-16-data-models-and-statistics-52a6577cac0a?source=tag_archive---------17-----------------------;https://medium.com/@vrateek?source=tag_archive---------17-----------------------
+27.39% growth: How to Buy DATA (DTA)A Step by Step Guide | Crypto Buying Tips;NaN;1;Crypto Buying Tips;NaN;2020;11;1;data;11;0;0;https://medium.com/@cryptobuyingtips/27-39-growth-how-to-buy-data-dta-a-step-by-step-guide-crypto-buying-tips-bd08f47a21cf?source=tag_archive---------18-----------------------;https://medium.com/@cryptobuyingtips?source=tag_archive---------18-----------------------
Open Research in the Time of Coronavirus.;COVID-19 and the rise of rapid dissemination of research.;1;Georgia Melodie Hole;The Innovation;2020;11;1;data;3;0;0;https://medium.com/the-innovation/open-research-in-the-time-of-corona-covid-19-and-the-rise-of-rapid-dissemination-of-research-ec2a6af05e97?source=tag_archive---------19-----------------------;https://medium.com/@georgiamelodie?source=tag_archive---------19-----------------------
Fundamental SQL Using INNER JOIN and UNION;Welcome back on my journey of learning SQL with DQLab!;1;Cindy Wanady;NaN;2020;11;1;data;16;0;0;https://medium.com/@wanadycindy/fundamental-sql-using-inner-join-and-union-945c6263bae2?source=tag_archive---------20-----------------------;https://medium.com/@wanadycindy?source=tag_archive---------20-----------------------
Selecting Subsets of Data from Pandas;One of the most common jobs you will have to do during the Data Analysis process is selecting;1;Khalid Gharib;NaN;2020;11;1;data;4;0;0;https://medium.com/@khalidgharib/selecting-subsets-of-data-from-pandas-77e175da318b?source=tag_archive---------21-----------------------;https://medium.com/@khalidgharib?source=tag_archive---------21-----------------------
The changing role of real estate agents.;In the past, real estate agents were a source of a wide range of information and;1;Steve Walker;NaN;2020;11;1;data;3;0;0;https://medium.com/@stepwalker/the-changing-role-of-real-estate-agents-a61c272212ce?source=tag_archive---------22-----------------------;https://medium.com/@stepwalker?source=tag_archive---------22-----------------------
LSD;One of the most eye opening drugs, this natural chemical allows you to experience emotion in such a way, that words just seem an unneccessary and more;1;Cosmonaught420;NaN;2020;11;1;data;2;0;0;https://medium.com/@toughluv/lsd-fbd130a3ec93?source=tag_archive---------23-----------------------;https://medium.com/@toughluv?source=tag_archive---------23-----------------------
The Currency of Humanity;NaN;0;Zach, the Student.;NaN;2020;11;1;data;2;0;0;https://medium.com/@zach-thestudent/the-currency-of-humanity-9cea1e42d9fa?source=tag_archive---------24-----------------------;https://medium.com/@zach-thestudent?source=tag_archive---------24-----------------------
Dear God Avenged Sevenfold piano chords;Dear God chords by Avenged Sevenfold;1;Hixax;NaN;2020;11;1;data;2;0;0;https://medium.com/@hixax59891/dear-god-avenged-sevenfold-piano-chords-4d74682049e9?source=tag_archive---------25-----------------------;https://medium.com/@hixax59891?source=tag_archive---------25-----------------------
Fight San Francisco Crime with fast.ai and Deepnote;With the right ML framework and notebook platform;1;Anthony Agnone;Towards Data Science;2020;11;2;data;15;503;0;https://towardsdatascience.com/fight-san-francisco-crime-with-fast-ai-and-deepnote-6db2b96d2a83?source=tag_archive---------0-----------------------;https://towardsdatascience.com/@anthonyagnone?source=tag_archive---------0-----------------------
Why Every Data Team Needs a Money Tree;How this framework rallied my stakeholders behind my work;1;Ryan Foley;Towards Data Science;2020;11;2;data;3;309;0;https://towardsdatascience.com/why-every-data-team-needs-a-money-tree-491a602ea68?source=tag_archive---------1-----------------------;https://towardsdatascience.com/@ryan-foley?source=tag_archive---------1-----------------------
Fetch or AxiosWhich Is Better for HTTP Requests?;NaN;1;Harsh Patel;JavaScript In Plain English;2020;11;2;data;7;118;0;https://medium.com/javascript-in-plain-english/fetch-or-axios-which-is-better-for-http-requests-a8e18d0defe2?source=tag_archive---------2-----------------------;https://medium.com/@harsh-patel?source=tag_archive---------2-----------------------
Why Building a Machine Learning Model is Like Cooking;A step by step comparison;1;Vicky Yu;Towards Data Science;2020;11;2;data;4;5;0;https://towardsdatascience.com/why-building-a-machine-learning-model-is-like-cooking-4bed1f6115d1?source=tag_archive---------3-----------------------;https://towardsdatascience.com/@madfordata?source=tag_archive---------3-----------------------
NaN;Jill Lepore and danah boyd discuss how tech cant fix democracy;1;Data Society;Data Society: Points;2020;11;2;data;16;12;0;https://points.datasociety.net/we-dont-wan-t-the-program-2cec467af6b0?source=tag_archive---------4-----------------------;https://points.datasociety.net/@datasociety?source=tag_archive---------4-----------------------
Demystifying Artificial Intelligence!;Breaking down the field of Artificial Intelligence and what the;1;Bharath K;Towards Data Science;2020;11;2;data;9;263;0;https://towardsdatascience.com/demystifying-artificial-intelligence-d2887879aaf1?source=tag_archive---------5-----------------------;https://towardsdatascience.com/@bharath-k1297?source=tag_archive---------5-----------------------
20 Years of Music Reviews. What Has Changed?;Part 1: Nostalgia;1;Lionel Emilion;The Startup;2020;11;2;data;7;59;0;https://medium.com/swlh/20-years-of-online-music-reviews-what-has-changed-3f27c75b0293?source=tag_archive---------6-----------------------;https://medium.com/@lionelmorlot?source=tag_archive---------6-----------------------
When the Best Google Sheet is the One You Dont Make;NaN;1;Max Brawer;NaN;2020;11;2;data;6;12;0;https://medium.com/@max-brawer/when-the-best-google-sheet-is-the-one-you-dont-make-e8b2b0a57b86?source=tag_archive---------7-----------------------;https://medium.com/@max-brawer?source=tag_archive---------7-----------------------
Data Directory in Jupyter Notebooks;Managing access to data files in interactive computing;1;Nilo Araujo;Analytics Vidhya;2020;11;2;data;3;9;0;https://medium.com/analytics-vidhya/data-directory-in-jupyter-notebooks-dc46cd79eb2f?source=tag_archive---------8-----------------------;https://medium.com/@niloaraujo?source=tag_archive---------8-----------------------
Importance Of Big Data in the 21st Century;Characteristics of Big Data;1;Vishnu Aravindhan;The Startup;2020;11;2;data;8;36;0;https://medium.com/swlh/importance-of-big-data-in-the-21st-century-1bade0406251?source=tag_archive---------9-----------------------;https://medium.com/@chennaiguys75?source=tag_archive---------9-----------------------
Cch The Graph Protocol v Chainlink cch mng ha hp ng thng minh;C The Graph v Chainlink u ang lm vic lin quan n d liu v h tr cc ng dng phi tp trung (dapp) hon thin hn hn bao gi ht. Vy 2 d n ny c th mang li li ch g cho cc hp ng thng;0;Vinh Le;NaN;2020;11;2;data;8;1;0;https://medium.com/@lehuuquangvinh/c%C3%A1ch-the-graph-protocol-v%C3%A0-chainlink-c%C3%A1ch-m%E1%BA%A1ng-h%C3%B3a-h%E1%BB%A3p-%C4%91%E1%BB%93ng-th%C3%B4ng-minh-8b476591b061?source=tag_archive---------10-----------------------;https://medium.com/@lehuuquangvinh?source=tag_archive---------10-----------------------
How To Build a Data Privacy-Preserving App (in Under an Hour);NaN;1;Eric Rodriguez;iExec;2020;11;2;data;5;52;0;https://medium.com/iex-ec/how-to-build-a-data-privacy-preserving-app-in-under-1-hour-fb323e7458b?source=tag_archive---------11-----------------------;https://medium.com/@eric.rodriguez_68673?source=tag_archive---------11-----------------------
SQL Advanced CheatsheetSubqueries;As we begin trying to answer more in-depth questions about the data, our SQL queries will;1;Alexander Chang;NaN;2020;11;2;data;4;3;0;https://medium.com/@alexchang7a/sql-advanced-cheatsheet-subqueries-f3741e08676e?source=tag_archive---------12-----------------------;https://medium.com/@alexchang7a?source=tag_archive---------12-----------------------
Why Hiring a Data Analyst Wont Solve Your Business Problems;1 data analyst  data-driven culture;1;Data Culture;NaN;2020;11;2;data;8;0;0;https://medium.com/@data-cult/why-hiring-a-data-analyst-wont-solve-your-business-problems-2ae713d6b28d?source=tag_archive---------13-----------------------;https://medium.com/@data-cult?source=tag_archive---------13-----------------------
Las herramientas BI y el ftbol: La matriz de pases;Las herramientas BI pueden ser una solucin a;1;Alberto Ora ;NaN;2020;11;2;data;6;0;0;https://medium.com/@camilb/las-herramientas-bi-y-el-f%C3%BAtbol-parte-i-la-matriz-de-pases-638a7ad6c81d?source=tag_archive---------14-----------------------;https://medium.com/@camilb?source=tag_archive---------14-----------------------
Join our Exchange on a New (Draft) Paper on Emerging Uses of Technology for Development;NaN;1;Andrew J. Zahuranec;Data Stewards Network;2020;11;2;data;3;3;0;https://medium.com/data-stewards-network/join-our-exchange-on-a-new-draft-paper-on-emerging-uses-of-technology-for-development-24c35d6720a?source=tag_archive---------15-----------------------;https://medium.com/@ajzahuranec?source=tag_archive---------15-----------------------
Librarians as Civic Data Ambassadors;Revisiting a project.Dee Williams and Rahul Bhargava;1;Dee Williams;Data Culture Group;2020;11;2;data;4;0;0;https://medium.com/data-culture-group/librarians-as-civic-data-ambassadors-407fc9fd608?source=tag_archive---------16-----------------------;https://medium.com/@djmw?source=tag_archive---------16-----------------------
Elections 2020: why people vote, how people vote, and what lessons we learned from 2016 polls.;NaN;1;Narrative BI;NaN;2020;11;2;data;5;152;0;https://medium.com/@narrativebi/elections-2020-why-people-vote-how-people-vote-and-what-lessons-we-learned-from-2016-polls-7810a546a781?source=tag_archive---------17-----------------------;https://medium.com/@narrativebi?source=tag_archive---------17-----------------------
5 steps How to create ideas for Data Science projects;NaN;1;Taras Tymoshchuck;Data Driven Investor;2020;11;2;data;8;105;0;https://medium.com/datadriveninvestor/5-steps-how-to-create-ideas-for-data-science-projects-26567c5981e7?source=tag_archive---------18-----------------------;https://medium.com/@taras-tymoshchuck?source=tag_archive---------18-----------------------
A pie chart? Maybe not;Nowadays, we live in the era of Big Data, Machine Learning, and several other buzzwords that are fascinating for;1;Nova Tech Club;NaN;2020;11;2;data;4;0;0;https://medium.com/@novatechclub/a-pie-chart-maybe-not-6419f348509a?source=tag_archive---------19-----------------------;https://medium.com/@novatechclub?source=tag_archive---------19-----------------------
AN INTRODUCTION TO DATA SCIENCE;Our world is increasingly boosted by various kinds of dataan;1;Aravindharinarayanan;Student Technical Community VIT Vellore;2020;11;2;data;7;280;0;https://medium.com/student-technical-community-vit-vellore/an-introduction-to-data-science-c039695b4f58?source=tag_archive---------20-----------------------;https://medium.com/@aravindharinarayanan111?source=tag_archive---------20-----------------------
When to use PowerQuery, DAXCALCULATE COLUMN , DAXMEASURE;NaN;1;Zhao Yong;Analytics Vidhya;2020;11;2;data;4;3;0;https://medium.com/analytics-vidhya/when-to-use-powerquery-dax-calculate-column-dax-measure-bce4d41722e8?source=tag_archive---------21-----------------------;https://medium.com/@pzy?source=tag_archive---------21-----------------------
Youve Got Data Now What? Everything You Need to Know About Data Storytelling;Stories are just data;1;Mahima Rathod;Analytics Vidhya;2020;11;2;data;6;3;0;https://medium.com/analytics-vidhya/youve-got-data-now-what-everything-you-need-to-know-about-data-storytelling-14a9af4f4a67?source=tag_archive---------22-----------------------;https://medium.com/@mahimarathod?source=tag_archive---------22-----------------------
Procurement: Drowning in Data, starved for Intelligence.;NaN;1;Kodiak Rating Community;NaN;2020;11;2;data;5;3;0;https://medium.com/@kodiakrating/procurement-drowning-in-data-starved-for-intelligence-42875514dce9?source=tag_archive---------23-----------------------;https://medium.com/@kodiakrating?source=tag_archive---------23-----------------------
Data Science Reading ListNovember;What should you be reading this month, as a Data Scientist?;1;Arthur Mello;DataSeries;2020;11;2;data;3;6;0;https://medium.com/dataseries/data-science-reading-list-november-e2f76499687f?source=tag_archive---------24-----------------------;https://medium.com/@arthurmello_47094?source=tag_archive---------24-----------------------
Heres what the Big Tech most likely knows about you (and what you can do with it);NaN;1;Memri;NaN;2020;11;2;data;6;41;0;https://medium.com/@memri/heres-what-the-big-tech-most-likely-knows-about-you-and-what-you-can-do-with-it-1185de6441ba?source=tag_archive---------25-----------------------;https://medium.com/@memri?source=tag_archive---------25-----------------------
Dickens Responds to Ben Shapiro;Shapiro Owned.;1;Nathan Allen;NaN;2020;11;2;data;8;0;0;https://medium.com/@nathan-a-allen/dickens-responds-to-ben-shapiro-cdb4814104b1?source=tag_archive---------26-----------------------;https://medium.com/@nathan-a-allen?source=tag_archive---------26-----------------------
Efficient Spatial Indexing;Leveraging spatial indices for geospatial feature engineering;0;Prateek Agarwal;NaN;2020;11;2;data;3;1;0;https://medium.com/@prateek-a/efficient-spatial-indexing-ac6c523410dd?source=tag_archive---------27-----------------------;https://medium.com/@prateek-a?source=tag_archive---------27-----------------------
Produire des diagrammes linaires avec Google Sheets;NaN;1;Micka l Andrieu;Simple comme Data;2020;11;2;data;5;1;0;https://medium.com/simple-comme-data/produire-des-diagrammes-lin%C3%A9aires-avec-google-sheets-688ab348b2ee?source=tag_archive---------28-----------------------;https://medium.com/@mickael-andrieu?source=tag_archive---------28-----------------------
Introduction to Data Science;Statistics in Data Science;1;Imesha;Data Driven Investor;2020;11;2;data;1;152;0;https://medium.com/datadriveninvestor/introduction-to-data-science-5868bfd59892?source=tag_archive---------29-----------------------;https://medium.com/@imesha-i?source=tag_archive---------29-----------------------
The Evolution of Decision Making:;How Leading Organizations Are Adopting a Data-Driven Culture;1;Mahima Rathod;Analytics Vidhya;2020;11;2;data;5;5;0;https://medium.com/analytics-vidhya/the-evolution-of-decision-making-31c684a3a87d?source=tag_archive---------30-----------------------;https://medium.com/@mahimarathod?source=tag_archive---------30-----------------------
These many Americans have lost sleep from the stress of 2020;NaN;1;SWNS;NaN;2020;11;2;data;3;0;0;https://medium.com/@pitch-20575/these-many-americans-have-lost-sleep-from-the-stress-of-2020-246104ea55e2?source=tag_archive---------31-----------------------;https://medium.com/@pitch-20575?source=tag_archive---------31-----------------------
To take the nations financial pulse, we must go digital;NaN;1;Aire;Aire Life;2020;11;2;data;3;0;0;https://medium.com/aire-life/to-take-the-nations-financial-pulse-we-must-go-digital-b3aa971a87e6?source=tag_archive---------32-----------------------;https://medium.com/@airelabs?source=tag_archive---------32-----------------------
The problem with delta loads from transactional systems;NaN;1;Svenja Matthaei;Celonis Engineering;2020;11;2;data;5;0;0;https://medium.com/celonis-engineering/the-problem-with-delta-loads-from-transactional-systems-75e0a1f199c3?source=tag_archive---------33-----------------------;https://medium.com/@matthaeisvenja?source=tag_archive---------33-----------------------
Most Americans said 2020 encouraged them to be more politically active;NaN;1;SWNS;NaN;2020;11;2;data;4;0;0;https://medium.com/@pitch-20575/most-americans-said-2020-encouraged-them-to-be-more-politically-active-e5ed883a9407?source=tag_archive---------34-----------------------;https://medium.com/@pitch-20575?source=tag_archive---------34-----------------------
Many Americans lie about their sexual history with their partner in fear of judgement;NaN;1;SWNS;NaN;2020;11;2;data;4;0;0;https://medium.com/@pitch-20575/many-americans-lie-about-their-sexual-history-with-their-partner-in-fear-of-judgement-e8fc4d7833a1?source=tag_archive---------35-----------------------;https://medium.com/@pitch-20575?source=tag_archive---------35-----------------------
We are weird creatures us, humans.;The social network dilemma;1;nedzen;NaN;2020;11;2;data;2;0;0;https://medium.com/@nedzen/we-are-weird-creatures-us-humans-43f083f004a4?source=tag_archive---------36-----------------------;https://medium.com/@nedzen?source=tag_archive---------36-----------------------
How Secure Is Your Healthcare Information?;By Brian Jackson;1;BurstIQ;NaN;2020;11;2;data;3;0;0;https://medium.com/@burstiq/how-secure-is-your-healthcare-information-2981e14af586?source=tag_archive---------37-----------------------;https://medium.com/@burstiq?source=tag_archive---------37-----------------------
Data Wrangling vs. Data Cleaning: Whats the Difference?;NaN;1;Scottie Todd;NaN;2020;11;2;data;3;0;0;https://medium.com/@scottie-todd/data-wrangling-vs-data-cleaning-whats-the-difference-5fca7a495fe1?source=tag_archive---------38-----------------------;https://medium.com/@scottie-todd?source=tag_archive---------38-----------------------
[1] JavaScript Data Types;In addition to my main studies, I constantly watch FrontendMasters courses. Those courses are mostly about;1;MV;NaN;2020;11;2;data;2;0;0;https://medium.com/@create-react-app/1-javascript-data-types-b238b48f3616?source=tag_archive---------39-----------------------;https://medium.com/@create-react-app?source=tag_archive---------39-----------------------
6 Reasons Why Commercial Businesses Needs IT Support;NaN;1;Michael K. Ford;NaN;2020;11;2;data;4;0;0;https://medium.com/@irisolutions911/6-reasons-why-commercial-businesses-needs-it-support-f6802d211054?source=tag_archive---------40-----------------------;https://medium.com/@irisolutions911?source=tag_archive---------40-----------------------
Community Based Monitoring in ActionThe PEI Watershed Alliance;NaN;1;DataStream;NaN;2020;11;2;data;3;0;0;https://medium.com/@datastream/community-based-monitoring-in-action-the-pei-watershed-alliance-a7ed758287f5?source=tag_archive---------41-----------------------;https://medium.com/@datastream?source=tag_archive---------41-----------------------
4 Dirty Little Secrets About the Smartphone Industry;NaN;1;Uddipan Barman;Bibarud Blogs;2020;11;2;data;8;0;0;https://medium.com/bibarud-blogs/4-dirty-little-secrets-about-the-smartphone-industry-debdab16ebbf?source=tag_archive---------42-----------------------;https://medium.com/@bibarud?source=tag_archive---------42-----------------------
Wireless Sensor Range vs. Scalability: Understanding the Key Trade-Offs;NaN;1;Pippa Boothman;Disruptive Technologies;2020;11;2;data;7;0;0;https://medium.com/disruptive-technologies/wireless-sensor-range-vs-scalability-understanding-the-key-trade-offs-763b48caa0d6?source=tag_archive---------43-----------------------;https://medium.com/@pippa-boothman?source=tag_archive---------43-----------------------
Investing in Big Data;NaN;0;Magnifi;NaN;2020;11;2;data;4;0;0;https://medium.com/@DiscoverMagnifi/investing-in-big-data-3f051a8ae936?source=tag_archive---------44-----------------------;https://medium.com/@DiscoverMagnifi?source=tag_archive---------44-----------------------
From the Kitchen Tables of Jenn and Paige: What Were Watching, Week of November 2;NaN;1;DataQualityCampaign;NaN;2020;11;2;data;4;0;0;https://medium.com/@eddatacampaign/from-the-kitchen-tables-of-jenn-and-paige-what-were-watching-week-of-november-2-afbd8f724e4c?source=tag_archive---------45-----------------------;https://medium.com/@eddatacampaign?source=tag_archive---------45-----------------------
Data Quality at Airbnb;Part 1Rebuilding at Scale;1;Jonathan Parks;Airbnb Engineering Data Science;2020;11;3;data;8;1K;0;https://medium.com/airbnb-engineering/data-quality-at-airbnb-e582465f3ef7?source=tag_archive---------0-----------------------;https://medium.com/@parks.jonathan?source=tag_archive---------0-----------------------
Efficient Conditional Logic on Pandas DataFrames;Time to stop being too dependent on .iterrows() and;1;Louis Chan;Towards Data Science;2020;11;3;data;8;203;0;https://towardsdatascience.com/efficient-implementation-of-conditional-logic-on-pandas-dataframes-4afa61eb7fce?source=tag_archive---------1-----------------------;https://towardsdatascience.com/@louis-chan?source=tag_archive---------1-----------------------
Why the Future of ETL Is Not ELT, But EL(T);How we store and manage data has completely changed over the last decade. We moved;1;John Lafleur;Towards Data Science;2020;11;3;data;5;453;0;https://towardsdatascience.com/why-the-future-of-etl-is-not-elt-but-el-t-880f08aab74a?source=tag_archive---------2-----------------------;https://towardsdatascience.com/@jeanlafleur?source=tag_archive---------2-----------------------
Tips & Resources to for building authentic Data Science portfolio projects;Learn about different &;1;Vagif Aliyev;Towards Data Science;2020;11;3;data;11;55;0;https://towardsdatascience.com/tips-resources-to-for-building-authentic-data-science-portfolio-projects-2068ce153ebb?source=tag_archive---------3-----------------------;https://towardsdatascience.com/@vagifaliyev?source=tag_archive---------3-----------------------
NaN;A data testing tale;1;Micha Kunze;Towards Data Science;2020;11;3;data;8;194;0;https://towardsdatascience.com/test-your-data-until-it-hurts-306a7d7e4f84?source=tag_archive---------4-----------------------;https://towardsdatascience.com/@mbakunze?source=tag_archive---------4-----------------------
1 Mistake Ruining Your Productivity;Change this one habit and increase your productivity when running;1;Rose Day;Towards Data Science;2020;11;3;data;4;44;0;https://towardsdatascience.com/1-mistake-ruining-your-productivity-ae6e52ef2693?source=tag_archive---------5-----------------------;https://towardsdatascience.com/@rjday?source=tag_archive---------5-----------------------
Contributing to open source for beginners;Or how I went from barely knowing how to use GitHub to 4;1;Maria Ilie;Towards Data Science;2020;11;3;data;4;66;0;https://towardsdatascience.com/contributing-to-open-source-for-beginners-cfe98d0a2689?source=tag_archive---------6-----------------------;https://towardsdatascience.com/@maria.alex.ilie?source=tag_archive---------6-----------------------
3 ways data and evidence can transform an education system;The Department of Education in Himachal Pradesh is improving its data systems to focus on achieving learning outcomes instead of budgetary goals. This article originally appeared in RISE.;0;IDinsight;IDinsight Blog;2020;11;3;data;8;18;0;https://medium.com/idinsight-blog/3-ways-data-and-evidence-can-transform-an-education-system-17736ef478c6?source=tag_archive---------7-----------------------;https://medium.com/@communications-28380?source=tag_archive---------7-----------------------
How to pd.merge() two data-frames on a common date column.;NaN;1;RL;Analytics Vidhya;2020;11;3;data;5;1;0;https://medium.com/analytics-vidhya/how-to-pd-merge-two-data-frames-on-a-common-date-column-e7808d7ccaee?source=tag_archive---------8-----------------------;https://medium.com/@rupallopes?source=tag_archive---------8-----------------------
Connecting the Past, Present, and Future of Re-Using Data to Advance Societal Goals;NaN;1;Open Data Charter;opendatacharter;2020;11;3;data;5;4;0;https://medium.com/opendatacharter/connecting-the-past-present-and-future-of-re-using-data-to-advance-societal-goals-298d8dad36f5?source=tag_archive---------9-----------------------;https://medium.com/@opendatacharter?source=tag_archive---------9-----------------------
The Emergence of BlackTIDES;Technology, Informatics, Data, Epidemiology, Social Science;1;Alise Otilia Ram rezshe/her);NaN;2020;11;3;data;3;80;0;https://medium.com/@aliseramirez/the-emergence-of-blacktides-95b5c8bac0ed?source=tag_archive---------10-----------------------;https://medium.com/@aliseramirez?source=tag_archive---------10-----------------------
Innovating with our hands tied;Lessons from a pandemic on the Art of the Possible;1;Michelle-Joy Low;NaN;2020;11;3;data;7;61;0;https://medium.com/@michellejoylow/innovating-with-our-hands-tied-7b3203b11f93?source=tag_archive---------11-----------------------;https://medium.com/@michellejoylow?source=tag_archive---------11-----------------------
The Data Science Breakdown;NaN;1;Taylor Lucero;The Startup;2020;11;3;data;7;6;0;https://medium.com/swlh/the-data-science-breakdown-5c503a80ffc3?source=tag_archive---------12-----------------------;https://medium.com/@telucero?source=tag_archive---------12-----------------------
Episode 101: Why This Peak, And Why Now?;NaN;0;Rukmini S;NaN;2020;11;3;data;1;3;0;https://medium.com/@rukminiwrites/episode-101-why-this-peak-and-why-now-2f7f2e154208?source=tag_archive---------13-----------------------;https://medium.com/@rukminiwrites?source=tag_archive---------13-----------------------
Navigate through your data with RDFoxs data explorer;NaN;1;Mark Boyes;Oxford Semantic Technologies;2020;11;3;data;5;121;0;https://medium.com/oxford-semantic-technologies/navigate-through-your-data-with-rdfoxs-data-explorer-1f67d0df8191?source=tag_archive---------14-----------------------;https://medium.com/@mark.boyes?source=tag_archive---------14-----------------------
