Title;Subtitle;Image;Author;Publication;Year;Month;Day;Tag;Reading_Time;Claps;Comment;url;Author_url
Cab Aggregators Data: An Untapped Opportunity for Transportation Planning;NaN;1;Center for Study of Science, Technology and Policy;NaN;2020;7;1;data;4;7;0;https://medium.com/@cstep/cab-aggregators-data-an-untapped-opportunity-for-transportation-planning-1bd1e4e60733?source=tag_archive---------21-----------------------;https://medium.com/@cstep?source=tag_archive---------21-----------------------
Rape Cases in Nigeria;There has been a lot of debate and heated emotions surrounding the issue of rape and the unraveling of several cases;1;Anglitica;NaN;2020;7;1;data;3;52;0;https://medium.com/@anglitica/rape-cases-in-nigeria-33d4280c1f99?source=tag_archive---------22-----------------------;https://medium.com/@anglitica?source=tag_archive---------22-----------------------
A Beginners Guide To Cleaning Data In RPart 1;NaN;1;Roshaan Ashraf;Analytics Vidhya;2020;7;1;data;5;51;0;https://medium.com/analytics-vidhya/a-beginners-guide-to-cleaning-data-in-r-part-1-66dc431a3d42?source=tag_archive---------23-----------------------;https://medium.com/@roshaanashrafme?source=tag_archive---------23-----------------------
Mutual Aid and Community Support in Indonesia: The Story of AtmaGo;An adaptable, user-driven mutual;1;Ambika Samarthya-Howard;Open Shut;2020;7;1;data;7;73;0;https://medium.com/open-and-shut/mutual-aid-and-community-support-in-indonesia-the-story-of-atmago-54967c2d2892?source=tag_archive---------24-----------------------;https://medium.com/@samarthya?source=tag_archive---------24-----------------------
Navigating FiveThirtyEights Polling Averages Archive Using Pandas;NaN;1;Steve Younessi;NaN;2020;7;1;data;6;0;0;https://medium.com/@marginalruminations/navigating-fivethirtyeights-historical-polling-data-using-pandas-9792330b51e7?source=tag_archive---------25-----------------------;https://medium.com/@marginalruminations?source=tag_archive---------25-----------------------
Notes 2020, episode 6;A data-geeky month;1;Giuseppe Sollazzo;Web of Weeknotes;2020;7;1;data;5;26;0;https://weeknot.es/notes-2020-episode-6-8692abad249d?source=tag_archive---------26-----------------------;https://weeknot.es/@puntofisso?source=tag_archive---------26-----------------------
Are you AI prepared?;From first principles;1;Nuwan I. Senaratna;On Technology;2020;7;1;data;5;8;0;https://medium.com/on-technology/are-you-ai-prepared-e384b91e28e1?source=tag_archive---------27-----------------------;https://medium.com/@nuwans?source=tag_archive---------27-----------------------
Introduction to Data Analytics and its Tools;NaN;1;Shubham Upasani;NaN;2020;7;1;data;5;55;0;https://medium.com/@shubham.upasani/introduction-to-data-analytics-and-its-tools-3093e999fd0?source=tag_archive---------28-----------------------;https://medium.com/@shubham.upasani?source=tag_archive---------28-----------------------
Press Release: OPT/NET granted ESA funding to tackle illegal fishing!;NaN;1;MohanOPTOSS;OPT/NET B.V.;2020;7;1;data;2;0;0;https://medium.com/optoss/press-release-opt-net-granted-esa-funding-to-tackle-illegal-fishing-27245398488c?source=tag_archive---------29-----------------------;https://medium.com/@mohanfrao?source=tag_archive---------29-----------------------
7 Aamada Tensorflow Object Detection Api kullanlarak Nesne Tanma Uygulamas;NaN;1;Feyzaerezci;NaN;2020;7;1;data;6;2;0;https://medium.com/@fcerezci/7-a%C5%9Famada-tensorflow-object-detection-api-kullan%C4%B1larak-nesne-tan%C4%B1ma-uygulamas%C4%B1-84b0502e4e38?source=tag_archive---------30-----------------------;https://medium.com/@fcerezci?source=tag_archive---------30-----------------------
How to choose the right enterprise data visualization software;NaN;1;Riwaj Sapkota;  dstack.ai;2020;7;1;data;4;12;0;https://medium.com/dstackai/how-to-choose-the-right-enterprise-data-visualization-software-ad636974e8f7?source=tag_archive---------31-----------------------;https://medium.com/@riwaj16?source=tag_archive---------31-----------------------
Data is Now the Worlds Most Valuable CommodityHeres How You Can Own Yours;Data is the most valuable commodity on Earth, surpassing fossil fuels like oil. Big Data covertly collects, sells, and uses;0;Tiffany Madison;NaN;2020;7;1;data;5;0;0;https://medium.com/@tiffanymadison/data-is-the-most-valuable-commodity-on-earth-heres-how-you-can-own-your-data-48c93dfb3712?source=tag_archive---------32-----------------------;https://medium.com/@tiffanymadison?source=tag_archive---------32-----------------------
Knowing what our data cant say;How to balance what we can say with the data we have with what we;1;Joshua Wu, PhD;NaN;2020;7;1;data;5;0;0;https://medium.com/@reasonableresearch/knowing-what-our-data-cant-say-9e3fd3f03cfb?source=tag_archive---------33-----------------------;https://medium.com/@reasonableresearch?source=tag_archive---------33-----------------------
Google Data Studio in 5 stepsBeginners Guide;How to get started with Google Data Studio, connect to;1;Aasavari Kaley;Level Up Coding;2020;7;1;data;6;63;0;https://levelup.gitconnected.com/google-data-studio-in-6-steps-beginners-guide-58a8dea77c6?source=tag_archive---------34-----------------------;https://levelup.gitconnected.com/@aasavari-kaley?source=tag_archive---------34-----------------------
O que  LGPD e como ela pode afetar o seu negcio;Um resumo rpido, sobre os pontos mais relevantes da;1;Gabriela Vallini;NaN;2020;7;1;data;7;120;0;https://medium.com/@gabrielavallini/o-que-%C3%A9-lgpd-e-como-ela-pode-afetar-o-seu-neg%C3%B3cio-343955b38ec9?source=tag_archive---------35-----------------------;https://medium.com/@gabrielavallini?source=tag_archive---------35-----------------------
Calix Huang;Development Co-Lead, Community Manager, and Social Media Team Member;1;Lina Chihoub;Coronavirus Visualization Team;2020;7;1;data;1;1;0;https://medium.com/coronavirus-visualization-team/calix-huang-653bb3cebfc0?source=tag_archive---------36-----------------------;https://medium.com/@lina.chihoub_69369?source=tag_archive---------36-----------------------
3 MySQL Commands Developers should know.;If you are a developer working in a MySQL environment, this blog post is for you. I share 3 MySQL commands or statements that you should know. That is a bold statement, I know. Turns out, once you do know (of) these commands, you will use them all the time;0;Joshua Otwell;NaN;2020;7;1;data;6;1;0;https://medium.com/@parabollus/3-mysql-commands-developers-should-know-93421967c3ae?source=tag_archive---------37-----------------------;https://medium.com/@parabollus?source=tag_archive---------37-----------------------
Big Data Teknolojileri Giri;NaN;1;Veysel Aksin;NaN;2020;7;1;data;1;1;0;https://medium.com/@veyselaksin/big-data-teknolojileri-giri%C5%9F-8ca695470c98?source=tag_archive---------38-----------------------;https://medium.com/@veyselaksin?source=tag_archive---------38-----------------------
How to Bake Security Into Your Raspberry Pi to Ensure IoT Protection;NaN;1;Don Boxley;NaN;2020;7;1;data;4;2;0;https://medium.com/@don.boxley/how-to-bake-security-into-your-raspberry-pi-to-ensure-iot-protection-9c2ac0b9e21f?source=tag_archive---------39-----------------------;https://medium.com/@don.boxley?source=tag_archive---------39-----------------------
Loading Huge Files into Excel;When loading data files into Excel youll sometimes see the dreaded;1;Mathew Rimmington;NaN;2020;7;1;data;5;0;0;https://medium.com/@mathewrimmington/loading-huge-files-into-excel-1574824887b?source=tag_archive---------40-----------------------;https://medium.com/@mathewrimmington?source=tag_archive---------40-----------------------
2020Q2 Driving Stats;Full Blown Quarantine;1;Alex Glanville;NaN;2020;7;1;data;3;0;0;https://medium.com/@alexglanville/2020q2-driving-stats-2d24817bfba2?source=tag_archive---------41-----------------------;https://medium.com/@alexglanville?source=tag_archive---------41-----------------------
Why Data Governance Can Be Overwhelming;Lots of people who come on my training courses say that they are feeling overwhelmed by;1;Nicola Askham;NaN;2020;7;1;data;4;1;0;https://medium.com/@nicola-76063/why-data-governance-can-be-overwhelming-f8ee1e3a2c9d?source=tag_archive---------42-----------------------;https://medium.com/@nicola-76063?source=tag_archive---------42-----------------------
Welcome to PunditHawk.com;Where Pundits, and the predictions they make, are tracked for accuracy and;1;PunditHawk;NaN;2020;7;1;data;3;0;0;https://medium.com/@PunditHawk/welcome-to-pundithawk-com-6685bd8f5cee?source=tag_archive---------43-----------------------;https://medium.com/@PunditHawk?source=tag_archive---------43-----------------------
Dbuter avec Power BI;Vous tes un total noob ? pas de soucis;1;Noro Boris;NaN;2020;7;1;data;3;0;0;https://medium.com/@opheliedelarenardiere/d%C3%A9buter-avec-power-bi-9c89ded1c7c9?source=tag_archive---------44-----------------------;https://medium.com/@opheliedelarenardiere?source=tag_archive---------44-----------------------
My Journey to Data Science;A reflection for those transitioning to data science;1;Ian Irizarry;NaN;2020;7;1;data;3;0;0;https://medium.com/@ianirizarry/my-journey-to-data-science-e1bc6af7509c?source=tag_archive---------45-----------------------;https://medium.com/@ianirizarry?source=tag_archive---------45-----------------------
So, you want to hire a data person? Heres what makes sense for your organization;NaN;1;Transparency and Accountability InitiativeTAI);NaN;2020;7;1;data;4;0;0;https://medium.com/@TAInitiative/so-you-want-to-hire-a-data-person-heres-what-makes-sense-for-your-organization-14b6cd23d9ac?source=tag_archive---------46-----------------------;https://medium.com/@TAInitiative?source=tag_archive---------46-----------------------
ESG Investing, Data & Graph;NaN;1;6point6;NaN;2020;7;1;data;5;0;0;https://medium.com/@6point6ltd/esg-investing-data-graph-1565bda3af0?source=tag_archive---------47-----------------------;https://medium.com/@6point6ltd?source=tag_archive---------47-----------------------
International Elections and Leaders: July 2020 Briefing;NaN;1;Clayton Besaw;The die is forecast;2020;7;1;data;5;0;0;https://medium.com/the-die-is-forecast/international-elections-and-leaders-july-2020-briefing-28e0555fccc2?source=tag_archive---------48-----------------------;https://medium.com/@clayton_89129?source=tag_archive---------48-----------------------
Web Scraping Precios de Ecommerce a Anlisis de Estrategia;NaN;1;Melisa;NaN;2020;7;1;data;6;0;0;https://medium.com/@melisa-40349/web-scraping-precios-de-ecommerce-a-an%C3%A1lisis-de-estrategia-d33194d22610?source=tag_archive---------49-----------------------;https://medium.com/@melisa-40349?source=tag_archive---------49-----------------------
Data Science;Data Science is an engrossing technology that is swiftly evolving. Data Science is all about preparation, envisage, extrication, conserve and maintenance of the Data or the information. Data Science is a research-based method to draw insights for the data or information. Rather than only analyzing the data, Data;0;Disha Shetty;NaN;2020;7;1;data;3;0;0;https://medium.com/@dishashetty019/data-science-cb8dc3d69e26?source=tag_archive---------50-----------------------;https://medium.com/@dishashetty019?source=tag_archive---------50-----------------------
Matplotlib : Data Scientists Jin for Plotting In Python;NaN;1;Abhijeet Srivastav;NaN;2020;7;1;data;8;0;0;https://medium.com/@abhijeetsrivastav-techneophyte/matplotlib-data-scientists-jin-for-plotting-in-python-3a02e2bcd7a?source=tag_archive---------51-----------------------;https://medium.com/@abhijeetsrivastav-techneophyte?source=tag_archive---------51-----------------------
France: 2020 municipal elections [Case Study];Media Scope Group was contracted to support campaigns of;1;Media Scope Group;Media Scope Group;2020;7;1;data;1;154;0;https://medium.com/media-scope-group/france-2020-municipal-elections-case-study-e014b0ad708e?source=tag_archive---------52-----------------------;https://medium.com/@MediaScopeGroup?source=tag_archive---------52-----------------------
Matrices, What Are They Good For?;Outside of testing our ability to traverse data structures what are;1;Summer Rizzo;NaN;2020;7;1;data;5;50;0;https://medium.com/@srainrizzo/matrices-what-are-they-good-for-2e761492c4b6?source=tag_archive---------53-----------------------;https://medium.com/@srainrizzo?source=tag_archive---------53-----------------------
Quem est olhando para os dados?;Estamos em um momento que as empresas vivenciam uma corrida pela digitalizao. O desenvolvimento de;1;Gleidson Cardoso da Silva;NaN;2020;7;1;data;2;0;0;https://medium.com/@gleidson83/quem-est%C3%A1-olhando-para-os-dados-4c5f62f7b05b?source=tag_archive---------54-----------------------;https://medium.com/@gleidson83?source=tag_archive---------54-----------------------
Deliver value to your client through data excellence, or prepare for ruin;NaN;1;6point6;NaN;2020;7;1;data;2;0;0;https://medium.com/@6point6ltd/deliver-value-to-your-client-through-data-excellence-or-prepare-for-ruin-fcc2ff39111c?source=tag_archive---------55-----------------------;https://medium.com/@6point6ltd?source=tag_archive---------55-----------------------
Manfaat Mengelolah Data Karyawan dengan Genius HR;Data karyawan adalah data-data yang menampung berbagai informasi terkait karyawan. Pengolahan data karyawan manual biasanya dikelola dengan menggunakan aplikasi excel. Penggunaan aplikasi excel ini tidak lagi relevan. Melihat sering banyaknya;0;Gitsolution Pt;NaN;2020;7;1;data;2;0;0;https://medium.com/@gitsolution.pt/manfaat-mengelolah-data-karyawan-dengan-genius-hr-6c5a11615b80?source=tag_archive---------56-----------------------;https://medium.com/@gitsolution.pt?source=tag_archive---------56-----------------------
Are Smartphone apps New weapon in international disputes?;NaN;1;Utkarsh Shukla;NaN;2020;7;1;data;2;0;0;https://medium.com/@utkarsh3639/are-smartphone-apps-new-weapon-in-international-disputes-81f64902f446?source=tag_archive---------57-----------------------;https://medium.com/@utkarsh3639?source=tag_archive---------57-----------------------
Actually I have forgotten what I have learntMy data Visualization Theory;Actually I have forgotten all the math formulas. I dont know how to write the formula down unless google it.;0;Pete Cai;NaN;2020;7;1;data;3;0;0;https://medium.com/@cai-pete-sh/actually-i-have-forgotten-what-i-have-learnt-my-data-visualization-theory-3362f1cd91d0?source=tag_archive---------58-----------------------;https://medium.com/@cai-pete-sh?source=tag_archive---------58-----------------------
How data virtualisation could help to mitigate the effects of a global pandemic;Data virtualisation is;1;Digital Bulletin;Digital Bulletin;2020;7;1;data;4;0;0;https://medium.com/digital-bulletin/how-data-virtualisation-could-help-to-mitigate-the-effects-of-a-global-pandemic-4337cd1e64fb?source=tag_archive---------59-----------------------;https://medium.com/@DigitalBulletin?source=tag_archive---------59-----------------------
Pre-infusion for Espresso: Visual Cues for Better Espresso;Basing pre-infusion by time to cover filter;1;Robert McKeon Aloe;Towards Data Science;2020;7;2;data;8;55;0;https://towardsdatascience.com/pre-infusion-for-espresso-visual-cues-for-better-espresso-c23b2542152e?source=tag_archive---------0-----------------------;https://towardsdatascience.com/@rmckeon?source=tag_archive---------0-----------------------
Scraping Table Data From Websites using a single line in Python;This article teaches you how to;1;Satya Ganesh;Towards Data Science;2020;7;2;data;4;111;0;https://towardsdatascience.com/scraping-table-data-from-websites-using-a-single-line-in-python-ba898d54e2bc?source=tag_archive---------1-----------------------;https://towardsdatascience.com/@satyaganesh987?source=tag_archive---------1-----------------------
Analizando datos de COVID19 en Mxico, pt 1.;El primer caso de COVID19 en Mxico se report el 28 de febrero de 2020;1;Irving Morales Agiss;NaN;2020;7;2;data;14;20;0;https://medium.com/@irvingmoralesagiss/analizando-datos-de-covid19-en-m%C3%A9xico-pt-1-e177d17b3591?source=tag_archive---------2-----------------------;https://medium.com/@irvingmoralesagiss?source=tag_archive---------2-----------------------
DataDocThe Criteo Data Observability Platform;How we regained control of our data ecosystem and;1;Maxime Kestemont;Criteo R&D Blog;2020;7;2;data;16;156;0;https://medium.com/criteo-engineering/datadoc-the-criteo-data-observability-platform-2cd826a9a1af?source=tag_archive---------3-----------------------;https://medium.com/@maxkestemont?source=tag_archive---------3-----------------------
De Bruyne, o arqutipo do todocampista;Como o belga Kevin de Bruyne passou de um armador clssico para;1;Daniel Endebo;Data FC;2020;7;2;data;9;80;0;https://medium.com/data-fc/de-bruyne-o-arqu%C3%A9tipo-do-todocampista-d0998216b273?source=tag_archive---------4-----------------------;https://medium.com/@danielendebo?source=tag_archive---------4-----------------------
The Top 5 Tips from my Data Science Job Search;How I used these tips to kickstart my career, which;1;Mandy Gu;Towards Data Science;2020;7;2;data;6;119;0;https://towardsdatascience.com/the-top-5-tips-from-my-data-science-job-search-c757a1ae7e6f?source=tag_archive---------5-----------------------;https://towardsdatascience.com/@mandygu?source=tag_archive---------5-----------------------
How we accidentally discovered personal data in a popular Kaggle dataset;In the coming weeks, the Gretel Public Beta will be available for developers everywhere. We are so excited and we want to discuss some of the features early on so you can start to think about all the;0;John Myers;Gretel.ai Engineering and Data Science;2020;7;2;data;4;90;0;https://medium.com/gretel-ai/how-we-accidentally-discovered-personal-data-in-a-popular-kaggle-dataset-ac0a26bee74b?source=tag_archive---------6-----------------------;https://medium.com/@jtm_tech?source=tag_archive---------6-----------------------
ITVs Core Catalogue in a Digital world;How weve transformed the way we manage and distribute the;1;Louise Mcintosh;ITV Technology;2020;7;2;data;4;60;0;https://medium.com/itv-technology/itvs-core-catalogue-in-a-digital-world-ca1caa26d60c?source=tag_archive---------7-----------------------;https://medium.com/@louise.mcintosh?source=tag_archive---------7-----------------------
150 million new buildings for Mapbox Maps;Comprehensive building coverage in key geographies;1;Mapbox;maps for developers;2020;7;2;data;2;193;0;https://blog.mapbox.com/150-million-new-buildings-for-mapbox-maps-f26463fec84b?source=tag_archive---------8-----------------------;https://blog.mapbox.com/@Mapbox?source=tag_archive---------8-----------------------
You cant sell your kidneys! Responding to objections to data ownership;NaN;1;Shiv Malik;Streamr;2020;7;2;data;12;288;0;https://medium.com/streamrblog/you-shouldnt-sell-your-kidneys-responding-to-objections-to-data-ownership-900e145a584e?source=tag_archive---------9-----------------------;https://medium.com/@shiv.malik?source=tag_archive---------9-----------------------
How to get the most out of Salesforce data: from Business to Data Science;NaN;1;Fernando Villanueva;Jobandtalent Engineering;2020;7;2;data;7;40;0;https://jobandtalent.engineering/how-to-get-the-most-out-of-salesforce-data-from-business-to-data-science-41e539fe212e?source=tag_archive---------10-----------------------;https://jobandtalent.engineering/@f.villanueva.arce?source=tag_archive---------10-----------------------
A day in the life of Deepti Kalra, Regional Engineering Manager, Gurgaon;NaN;1;dunnhumby;dunnhumby Data Science Engineering;2020;7;2;data;3;10;0;https://medium.com/dunnhumby-data-science-engineering/a-day-in-the-life-of-deepti-kalra-regional-engineering-manager-gurgaon-e806a39e61c1?source=tag_archive---------11-----------------------;https://medium.com/@dunnhumby?source=tag_archive---------11-----------------------
Analyzing 400+ reports of police brutality at the George Floyd Protests;NaN;1;Tristrum Tuttle;NaN;2020;7;2;data;6;52;0;https://medium.com/@tristrumtuttle/analyzing-400-reports-of-police-brutality-at-the-george-floyd-protests-736df35f02f4?source=tag_archive---------12-----------------------;https://medium.com/@tristrumtuttle?source=tag_archive---------12-----------------------
We Need to Change How Image Datasets are Curated;Why many gold-standard computer vision datasets, such;1;Catherine Yeo;Fair Bytes;2020;7;2;data;4;151;0;https://medium.com/fair-bytes/we-need-to-change-how-image-datasets-are-curated-b325642394df?source=tag_archive---------13-----------------------;https://medium.com/@catyeo18?source=tag_archive---------13-----------------------
Taiwan Startup Funding | May & June 2020;Are you overwhelmed by the news of who gets funded or which company raised another round;1;Anchor Taiwan;NaN;2020;7;2;data;3;0;0;https://medium.com/@AnchorTaiwan/taiwan-startup-funding-may-june-2020-88a8bde2cf88?source=tag_archive---------14-----------------------;https://medium.com/@AnchorTaiwan?source=tag_archive---------14-----------------------
Why I am Skeptical of Averages and Why You Should Be Too;NaN;1;TheSkepticalStatistician;ILLUMINATION;2020;7;2;data;4;297;0;https://medium.com/illumination/averages-are-often-wrong-cfb9a6b8790b?source=tag_archive---------15-----------------------;https://medium.com/@isaacwright51?source=tag_archive---------15-----------------------
Data-Rich Training and Development in Charlotte;2020 Certification Level: Silver;1;What Works Cities;What Works Cities Certification;2020;7;2;data;8;0;0;https://medium.com/what-works-cities-certification/data-rich-training-and-development-in-charlotte-d2027fccfcc6?source=tag_archive---------16-----------------------;https://medium.com/@whatworkscities?source=tag_archive---------16-----------------------
Being a Guardian of Data;Hello from ODCs Communications Lead;1;Open Data Charter;NaN;2020;7;2;data;3;7;0;https://medium.com/@opendatacharter/being-a-guardian-of-data-682564169e91?source=tag_archive---------17-----------------------;https://medium.com/@opendatacharter?source=tag_archive---------17-----------------------
Navigation Architecture Component #2 Veri Tama lemleri;NaN;1;Cengiz Toru;NaN;2020;7;2;data;4;2;0;https://medium.com/@cengiz-toru/navigation-architecture-component-2-veri-ta%C5%9F%C4%B1ma-i%CC%87%C5%9Flemleri-269775be977?source=tag_archive---------18-----------------------;https://medium.com/@cengiz-toru?source=tag_archive---------18-----------------------
Next Generation Contact Tracing;PoC For Contact Tracing Built on Conflux Network and How It Can;1;Conflux Network;Conflux Network;2020;7;2;data;5;261;0;https://medium.com/conflux-network/next-generation-contact-tracing-3ac9fcd211aa?source=tag_archive---------19-----------------------;https://medium.com/@confluxnetwork?source=tag_archive---------19-----------------------
NaN;Influencer! Big Data proves itself as an;1;Shubham Rajput;Analytics Vidhya;2020;7;2;data;7;50;0;https://medium.com/analytics-vidhya/big-data-applications-the-influencer-6cf487f0d358?source=tag_archive---------20-----------------------;https://medium.com/@shubhamrajput0369?source=tag_archive---------20-----------------------
Andrew Yangs new Data Dividend Project is lit af but you dont care.;NaN;1;Jeffrey Spetter;NaN;2020;7;2;data;4;70;0;https://medium.com/@jeffreyspetter/andrew-yangs-new-data-dividend-project-is-lit-af-but-you-don-t-care-150850148313?source=tag_archive---------21-----------------------;https://medium.com/@jeffreyspetter?source=tag_archive---------21-----------------------
Reaching out to our MAC Addresses and Digital Signatures!;The address is the identity in;1;Ashutosh Kumar;Dreams On Fire!;2020;7;2;data;5;0;0;https://medium.com/dreamochievers/reaching-out-to-our-mac-addresses-and-digital-signatures-db3aa08c61ed?source=tag_archive---------22-----------------------;https://medium.com/@ashu1069?source=tag_archive---------22-----------------------
