Title;Subtitle;Image;Author;Publication;Year;Month;Day;Tag;Reading_Time;Claps;Comment;url;Author_url
Indias Artificial Intelligence Strategy Going Into 2020;The Growing Industry for AI in India;1;Alex Moltzau ;NaN;2020;2;1;Artificial-Intelligence;3;4;0;https://medium.com/@alexmoltzau/indias-artificial-intelligence-strategy-going-into-2020-d51af4edd0bb?source=tag_archive---------11-----------------------;https://medium.com/@alexmoltzau?source=tag_archive---------11-----------------------
Top 10 Recommended ML and NLP Books;This is a list of my top 10 book recommendations for learning the;1;elvis;dair.ai;2020;2;1;Artificial-Intelligence;3;161;0;https://medium.com/dair-ai/top-10-recommended-ml-and-nlp-books-cd5344b36a9d?source=tag_archive---------12-----------------------;https://medium.com/@ibelmopan?source=tag_archive---------12-----------------------
Want to Work in Data Science? The Data Science Market for 2020;NaN;1;ODSC Open Data Science;NaN;2020;2;1;Artificial-Intelligence;5;27;0;https://medium.com/@ODSC/want-to-work-in-data-science-the-data-science-market-for-2020-bf648da5b36d?source=tag_archive---------13-----------------------;https://medium.com/@ODSC?source=tag_archive---------13-----------------------
Where do top VCs invest in AI?;Driven by curiosity, I wanted to know where the top VCs invested into in the AI space. Over the past;1;Fan Wen;NaN;2020;2;1;Artificial-Intelligence;7;5;0;https://medium.com/@fan.hk/where-do-top-vcs-invest-in-ai-6395dd61cc80?source=tag_archive---------14-----------------------;https://medium.com/@fan.hk?source=tag_archive---------14-----------------------
Smart Compose In Email Using Deep Learning;Advancement in deep learning has taken natural language;1;Aditya Mohanty;Data Driven Investor;2020;2;1;Artificial-Intelligence;4;117;0;https://medium.com/datadriveninvestor/smart-compose-in-email-using-deep-learning-c9cc29d9d60a?source=tag_archive---------15-----------------------;https://medium.com/@adityamohanty?source=tag_archive---------15-----------------------
Semantic Image Segmentation: Tools for New ML models;NaN;1;TaQadam Image Annotation for A.I.;Taqadam;2020;2;1;Artificial-Intelligence;3;0;0;https://medium.com/taqadam/semantic-image-segmentation-tools-for-new-ml-models-742e82a5d638?source=tag_archive---------16-----------------------;https://medium.com/@taqadam.progress?source=tag_archive---------16-----------------------
COCO format for Semantic segmentation and Object detection;NaN;1;TaQadam Image Annotation for A.I.;NaN;2020;2;1;Artificial-Intelligence;2;0;0;https://medium.com/@taqadam.progress/coco-format-for-semantic-segmentation-and-object-detection-4da2406ce717?source=tag_archive---------17-----------------------;https://medium.com/@taqadam.progress?source=tag_archive---------17-----------------------
Machine Intelligence and the Enterprise;A Practical Outside-In View of Enterprise ML/AI Maturity;1;Rajesh Iyer;Towards Data Science;2020;2;1;Artificial-Intelligence;3;37;0;https://towardsdatascience.com/machine-intelligence-and-the-enterprise-aee5f8710382?source=tag_archive---------18-----------------------;https://towardsdatascience.com/@iyer70?source=tag_archive---------18-----------------------
Managing ML Projects: From Virtual Environments To GitHub;My name is Kartik Chauhan and I am a member of the;1;Kartik Chauhan;The Startup;2020;2;1;Artificial-Intelligence;8;133;0;https://medium.com/swlh/managing-ml-projects-from-virtual-environments-to-github-ee920b3ff6b9?source=tag_archive---------19-----------------------;https://medium.com/@kartikchauhan?source=tag_archive---------19-----------------------
Replika: Chat Dengan Artificial Intelligence;Merasakan sensasi Black Mirror;1;Fandy Diadline;FNDY DDLN;2020;2;1;Artificial-Intelligence;5;2;0;https://medium.com/fandy-diadline/replika-chat-dengan-artificial-intelligence-66889d57571f?source=tag_archive---------20-----------------------;https://medium.com/@fandydiadline?source=tag_archive---------20-----------------------
Programming and AI: A Guide for Parents;Many parents of K-12 students have asked me how much programming their student should know;1;Nisha Talagala;NaN;2020;2;1;Artificial-Intelligence;5;4;0;https://medium.com/@aiclubworld/programming-and-ai-a-guide-for-parents-2a8ccbbaddb3?source=tag_archive---------21-----------------------;https://medium.com/@aiclubworld?source=tag_archive---------21-----------------------
Can AI find ET?;The human factor as a significant obstacle.;1;Vlad AlexMerzmensch);Towards Data Science;2020;2;1;Artificial-Intelligence;5;31;0;https://towardsdatascience.com/can-ai-find-et-eb752c1737e5?source=tag_archive---------22-----------------------;https://towardsdatascience.com/@merzmensch?source=tag_archive---------22-----------------------
Smile please, you are on camera!;Build facial recognition software into your applications with the;1;Nimish Rao;Towards Data Science;2020;2;1;Artificial-Intelligence;3;119;0;https://towardsdatascience.com/smile-please-you-are-on-camera-584989a0418a?source=tag_archive---------23-----------------------;https://towardsdatascience.com/@nimishrao?source=tag_archive---------23-----------------------
Socio-economic impact of Artificial Intelligence: a data-driven analysis. Could Universal Basic Income be a solution?;NaN;1;Francesco Sabiu;NaN;2020;2;1;Artificial-Intelligence;21;0;0;https://medium.com/@fsabiu/socio-economic-impact-of-artificial-intelligence-a-data-driven-analysis-294c63b6e96c?source=tag_archive---------24-----------------------;https://medium.com/@fsabiu?source=tag_archive---------24-----------------------
Digital Workers Contributions in the Workplace to Grow by 50%;NaN;1;Ryan M. Raiker, MBA;NaN;2020;2;1;Artificial-Intelligence;4;3;0;https://medium.com/@ryanraiker/digital-workers-contributions-in-the-workplace-to-grow-by-50-e26335b43836?source=tag_archive---------25-----------------------;https://medium.com/@ryanraiker?source=tag_archive---------25-----------------------
Why Your Company Isnt Making Millions From AI;Companies everywhere are capitalizing on datas;1;Jeroen van Zeeland;The Startup;2020;2;1;Artificial-Intelligence;4;2;0;https://medium.com/swlh/why-your-company-isnt-making-millions-from-ai-602b3e841174?source=tag_archive---------26-----------------------;https://medium.com/@jeroenvanzeeland?source=tag_archive---------26-----------------------
Pet Retail Market Chases Smart Products;There are now many more US families adopting pets than having kids. The pet retail market;1;Synced;SyncedReview;2020;2;1;Artificial-Intelligence;4;49;0;https://medium.com/syncedreview/pet-retail-market-chases-smart-products-92d966eadcfb?source=tag_archive---------27-----------------------;https://medium.com/@Synced?source=tag_archive---------27-----------------------
Quantum ComputingHardware Realization;Part 2;1;Raoof Naushad;FAUN;2020;2;1;Artificial-Intelligence;5;34;0;https://medium.com/faun/quantum-computing-hardware-realization-3de8aff24ed7?source=tag_archive---------28-----------------------;https://medium.com/@raoofnaushad7?source=tag_archive---------28-----------------------
Artificial Intelligence is Bias;Humanity is moving towards an era where machines with the power of Artificial Intelligence (AI) will do;1;Faris Jameel;NaN;2020;2;1;Artificial-Intelligence;4;17;0;https://medium.com/@farisjameel/artificial-intelligence-is-bias-6ebc6b0d3a65?source=tag_archive---------29-----------------------;https://medium.com/@farisjameel?source=tag_archive---------29-----------------------
       ?;NaN;1; ;NaN;2020;2;1;Artificial-Intelligence;3;0;0;https://medium.com/@interactive-questioning/%D1%80%D0%B5%D1%84%D0%BB%D0%B5%D0%BA%D1%81%D0%B8%D1%8F-%D0%B8-%D1%81%D0%B0%D0%BC%D0%BE%D0%B2%D0%BE%D0%BF%D1%80%D0%BE%D1%88%D0%B0%D0%BD%D0%B8%D0%B5-%D0%BD%D0%BE%D0%B2%D1%8B%D0%B5-%D0%BA%D1%80%D0%B8%D1%82%D0%B5%D1%80%D0%B8%D0%B8-%D0%B4%D0%BB%D1%8F-%D0%BE%D1%86%D0%B5%D0%BD%D0%BA%D0%B8-%D0%B8%D1%81%D0%BA%D1%83%D1%81%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%B3%D0%BE-%D0%B8%D0%BD%D1%82%D0%B5%D0%BB%D0%BB%D0%B5%D0%BA%D1%82%D0%B0-e1d8f4e1a42b?source=tag_archive---------30-----------------------;https://medium.com/@interactive-questioning?source=tag_archive---------30-----------------------
5 Machine Learning Classifiers you must know;NaN;1;Jayanti prasad Ph.D;Data Driven Investor;2020;2;1;Artificial-Intelligence;6;6;0;https://medium.com/datadriveninvestor/5-machine-learning-classifiers-you-must-know-925655c75e02?source=tag_archive---------31-----------------------;https://medium.com/@prasad-jayanti?source=tag_archive---------31-----------------------
Why we backed 99math;We are happy to announce that we have led the pre-seed investment round in 99math. Led by an experienced EdTech serial;1;Change Ventures;Change Ventures;2020;2;1;Artificial-Intelligence;2;52;0;https://medium.com/change-ventures/why-we-backed-99math-ada47f65ae31?source=tag_archive---------32-----------------------;https://medium.com/@changeventures?source=tag_archive---------32-----------------------
15 Best Courses to Learn Data Science in 2020;So now you know what is needed to become a data;1;Self Learn Data Science;NaN;2020;2;1;Artificial-Intelligence;1;2;0;https://medium.com/@selflearndatascience/top-courses-to-learn-data-science-ee7ffde92979?source=tag_archive---------33-----------------------;https://medium.com/@selflearndatascience?source=tag_archive---------33-----------------------
IBM Will Get a New CEO This Year;Arvind Krishna, the IIT Kanpur graduate will be new CEO of IBM;1;Ryan M. Raiker, MBA;NaN;2020;2;1;Artificial-Intelligence;3;50;0;https://medium.com/@ryanraiker/ibm-will-get-a-new-ceo-this-year-c4a7ba81f4b2?source=tag_archive---------34-----------------------;https://medium.com/@ryanraiker?source=tag_archive---------34-----------------------
Quantum Attention Function Theory of Amit RayA Review;NaN;1;Sonia Clarkson;NaN;2020;2;1;Artificial-Intelligence;3;161;0;https://medium.com/@topmindset/quantum-attention-function-theory-of-amit-ray-a-review-a4413b5514d6?source=tag_archive---------35-----------------------;https://medium.com/@topmindset?source=tag_archive---------35-----------------------
AI Strategy Writing With Transformer;Autocompleting Strategy With distil-gpt2;1;Alex Moltzau ;NaN;2020;2;1;Artificial-Intelligence;4;3;0;https://medium.com/@alexmoltzau/ai-strategy-writing-with-transformer-4d5eaf65f2ae?source=tag_archive---------36-----------------------;https://medium.com/@alexmoltzau?source=tag_archive---------36-----------------------
Is robots taking over the world really a myth?;Have you ever watched the movie I,Robot? Did you feel how it would have been to;1;ck;NaN;2020;2;1;Artificial-Intelligence;4;0;0;https://medium.com/@lyricalmythcompany/is-robots-taking-over-the-world-really-a-myth-ed66dfd63026?source=tag_archive---------37-----------------------;https://medium.com/@lyricalmythcompany?source=tag_archive---------37-----------------------
Unexpected Uncertainty, Einstein And the Mystery Of Learning;NaN;1;Yuri Barzov;NaN;2020;2;1;Artificial-Intelligence;4;0;0;https://medium.com/@yuribarzov/unexpected-uncertainty-einstein-and-the-mystery-of-learning-a6a5a7e127c8?source=tag_archive---------38-----------------------;https://medium.com/@yuribarzov?source=tag_archive---------38-----------------------
Data management for image annotation: how to make the life of ML engineer easier?;NaN;1;TaQadam Image Annotation for A.I.;NaN;2020;2;1;Artificial-Intelligence;2;0;0;https://medium.com/@taqadam.progress/data-management-for-image-annotation-how-to-make-the-life-of-ml-engineer-easier-824285f9c6ee?source=tag_archive---------39-----------------------;https://medium.com/@taqadam.progress?source=tag_archive---------39-----------------------
Work Of The Future: AI Data Training;NaN;1;TaQadam Image Annotation for A.I.;Taqadam;2020;2;1;Artificial-Intelligence;3;0;0;https://medium.com/taqadam/work-of-the-future-ai-data-training-530da8685cad?source=tag_archive---------40-----------------------;https://medium.com/@taqadam.progress?source=tag_archive---------40-----------------------
Hypergiant Is Using AI And Algae To Take on Climate Change;NaN;1;Sandra Ponce de Leon;NaN;2020;2;1;Artificial-Intelligence;6;0;0;https://medium.com/@sandramp/hypergiant-is-using-ai-and-algae-to-take-on-climate-change-d2a4b600851f?source=tag_archive---------41-----------------------;https://medium.com/@sandramp?source=tag_archive---------41-----------------------
Jack Hidary on Quantum Information Sciences, Grand Challenges and Moonshots;Jack Hidary has been a;1;Dr. Chris E. Stout;NaN;2020;2;1;Artificial-Intelligence;5;0;0;https://medium.com/@drchrisestout/jack-hidary-on-quantum-information-sciences-grand-challenges-and-moonshots-3b8a0c1ff711?source=tag_archive---------42-----------------------;https://medium.com/@drchrisestout?source=tag_archive---------42-----------------------
How to survive the challenges of social entrepreneurship?;NaN;1;TaQadam Image Annotation for A.I.;NaN;2020;2;1;Artificial-Intelligence;4;0;0;https://medium.com/@taqadam.progress/how-to-survive-the-challenges-of-social-entrepreneurship-8e8dcc70b709?source=tag_archive---------43-----------------------;https://medium.com/@taqadam.progress?source=tag_archive---------43-----------------------
Artificial intelligence in School Curriculum;Artificial intelligence advances day by day. It is the ability of a computer;1;Cyber Square Coding For kids;NaN;2020;2;1;Artificial-Intelligence;4;1;0;https://medium.com/@cybersquare/artificial-intelligence-in-school-curriculum-239a24eff186?source=tag_archive---------44-----------------------;https://medium.com/@cybersquare?source=tag_archive---------44-----------------------
3 Must-take Deep Learning Courses;How can calculus or linear algebra do facial recognition, understand;1;Self Learn Data Science;NaN;2020;2;1;Artificial-Intelligence;1;1;0;https://medium.com/@selflearndatascience/must-take-deep-learning-courses-to-get-started-in-ai-e40c4e05fbec?source=tag_archive---------45-----------------------;https://medium.com/@selflearndatascience?source=tag_archive---------45-----------------------
Data Science Analytics and method calculating black-hole properties from gravitational-wave data;Hkr. Dr. Daric Erminte, Top Specialist in Business, Big Data, has developed a mathematical method for;0;Dr Daric Erminote;NaN;2020;2;1;Artificial-Intelligence;7;0;0;https://medium.com/@daric-erminote/data-science-analytics-and-method-calculating-black-hole-properties-from-gravitational-wave-data-6998989db8e7?source=tag_archive---------46-----------------------;https://medium.com/@daric-erminote?source=tag_archive---------46-----------------------
cooperative inverse reinforcement learning;NaN;1;Kopjes Kattenoppas;NaN;2020;2;1;Artificial-Intelligence;1;0;0;https://medium.com/@kattenkopjes/cooperative-inverse-reinforcement-learning-9a3b2dda90ea?source=tag_archive---------47-----------------------;https://medium.com/@kattenkopjes?source=tag_archive---------47-----------------------
DAIN-The next generation artificial intelligence platform !!!;NaN;1;Betterzindy;NaN;2020;2;1;Artificial-Intelligence;4;0;0;https://medium.com/@betterzindy/dain-the-next-generation-artificial-intelligence-platform-abd2baffd387?source=tag_archive---------48-----------------------;https://medium.com/@betterzindy?source=tag_archive---------48-----------------------
Scan della retina, protesi e voice recognition: cos lintelligenza artificiale di Google ci aiuta a guarire;NaN;1;Emanuele Capone;L editorialista riluttante;2020;2;1;Artificial-Intelligence;5;0;0;https://medium.com/leditorialista-riluttante/scan-della-retina-protesi-e-voice-recognition-cos%C3%AC-lintelligenza-artificiale-di-google-ci-aiuta-3f4e70d8db71?source=tag_archive---------49-----------------------;https://medium.com/@emalele?source=tag_archive---------49-----------------------
What Is Artificial Intelligence?;Learn about artificial intelligence and how we define AI;1;Matthew Renze;NaN;2020;2;1;Artificial-Intelligence;3;0;0;https://medium.com/@matthew.renze/what-is-artificial-intelligence-21eaca8b3a3a?source=tag_archive---------50-----------------------;https://medium.com/@matthew.renze?source=tag_archive---------50-----------------------
Balancing The Three Pillars Of Success: Preparation, Opportunism, And Luck;NaN;1;Oleg Feldgajer;NaN;2020;2;1;Artificial-Intelligence;7;0;0;https://medium.com/@oleg-feldgajer/balancing-the-three-pillars-of-success-preparation-opportunism-and-luck-271dd064bd6c?source=tag_archive---------51-----------------------;https://medium.com/@oleg-feldgajer?source=tag_archive---------51-----------------------
Understanding the Elements of Artificial Intelligence;NaN;1;Fredrick W. Lee;NaN;2020;2;1;Artificial-Intelligence;3;0;0;https://medium.com/@fredrickwlee/understanding-the-elements-of-artificial-intelligence-77e792888132?source=tag_archive---------52-----------------------;https://medium.com/@fredrickwlee?source=tag_archive---------52-----------------------
NaN;NaN;0;Jielin CHEN;NaN;2020;2;1;Artificial-Intelligence;0;0;1;https://medium.com/@jonathan-hui/gan-energy-based-gan-ebgan-boundary-equilibrium-gan-began-4662cceb7824?source=tag_archive---------53-----------------------#16ac;https://medium.com/@janinejl?source=tag_archive---------53-----------------------
Dolle Meena;AI assistants are about to get a lot smarter with Googles Dolle Meena. Dolle Meena is even able to invent jokes. Google says Dolle Meena;1;Kopjes Kattenoppas;NaN;2020;2;1;Artificial-Intelligence;1;0;0;https://medium.com/@kattenkopjes/dolle-meena-36d984c0546a?source=tag_archive---------54-----------------------;https://medium.com/@kattenkopjes?source=tag_archive---------54-----------------------
What Exactly Is The Importance Of Artificial intelligence (AI)?;NaN;1; ;NaN;2020;2;1;Artificial-Intelligence;1;0;0;https://medium.com/@phyeeeb/what-exactly-is-the-importance-of-artificial-intelligence-ai-f8ee7aebd8b9?source=tag_archive---------55-----------------------;https://medium.com/@phyeeeb?source=tag_archive---------55-----------------------
Non-Fiction Fan Fiction;Creating the perfect Hollywood script;1;Tanya Nottonya;NaN;2020;2;1;Artificial-Intelligence;1;50;0;https://medium.com/@tanyanottonya/non-fiction-fan-fiction-a674fd0ee824?source=tag_archive---------56-----------------------;https://medium.com/@tanyanottonya?source=tag_archive---------56-----------------------
I hope Dr. Amit Rays theory of Quantum Attention Function will allow the new researchers to explain the fuzzy boundary that exists between quantum physics and classical physics.;We all know the Schrodingers cat and the thought experiment, in which the cat is simultaneously alive and dead. Now, Amit Rays new theory will;0;Andrew McLeod;NaN;2020;2;1;Artificial-Intelligence;1;64;1;https://medium.com/@topmindset/quantum-attention-function-theory-of-amit-ray-a-review-a4413b5514d6?source=tag_archive---------57-----------------------;https://medium.com/@borntowin?source=tag_archive---------57-----------------------
NaN;NaN;0;Kemal Karata ;NaN;2020;2;1;Artificial-Intelligence;0;1;1;https://medium.com/technicity/the-increasing-use-of-facial-recognition-by-law-enforcement-agencies-44edcf80f310?source=tag_archive---------58-----------------------;https://medium.com/@kemalkaratas?source=tag_archive---------58-----------------------
AI technology replace managers by virtual assistants by 2024: Gartner report;NaN;1;SC Enterprise;NaN;2020;2;1;Artificial-Intelligence;1;0;0;https://medium.com/@admin_31297/ai-technology-replace-managers-by-virtual-assistants-by-2024-gartner-report-1df4f8c987a9?source=tag_archive---------59-----------------------;https://medium.com/@admin_31297?source=tag_archive---------59-----------------------
What Exactly Is The Importance Of Artificial intelligence (AI)?;The applications of Artificial Intelligence have reached across every part of the present days modern society. Over a short period, the influence of AI has extended across IT, Corporate & Business operations to;0;Imsanjayreddy;NaN;2020;2;1;Artificial-Intelligence;1;0;0;https://medium.com/@imsanjayreddy452/what-exactly-is-the-importance-of-artificial-intelligence-ai-e7c0c83da05e?source=tag_archive---------60-----------------------;https://medium.com/@imsanjayreddy452?source=tag_archive---------60-----------------------
NaN;NaN;0;Yogesh Malik;NaN;2020;2;1;Artificial-Intelligence;0;0;1;https://medium.com/@carreon-efrain/first-let-us-clarify-4d9d6d623a13?source=tag_archive---------61-----------------------;https://medium.com/@yogeshmalik?source=tag_archive---------61-----------------------
Is an AWS certification worth it?;Find out how to make AWS certification work for you;1;Joos Korstanje;Towards Data Science;2020;2;2;Artificial-Intelligence;4;833;0;https://towardsdatascience.com/is-an-aws-certification-worth-it-c6cbc25b4d06?source=tag_archive---------0-----------------------;https://towardsdatascience.com/@jooskorstanje?source=tag_archive---------0-----------------------
5 Elegant Python Pandas Functions;Five beautiful Pandas function for everyday data science usage;1;Baijayanta Roy;Towards Data Science;2020;2;2;Artificial-Intelligence;6;1.6K;0;https://towardsdatascience.com/5-elegant-python-pandas-functions-a4bf395ebef4?source=tag_archive---------1-----------------------;https://towardsdatascience.com/@baijayanta.roy?source=tag_archive---------1-----------------------
How to not get caught while web scraping?;Building a robot that will imitate regular human internet;1;Efe Can Kursun;Data Driven Investor;2020;2;2;Artificial-Intelligence;4;1.7K;0;https://medium.com/datadriveninvestor/how-to-not-get-caught-while-web-scraping-88097b383ab8?source=tag_archive---------2-----------------------;https://medium.com/@efecankursun?source=tag_archive---------2-----------------------
Data LakeHouseParadigm of Decade;Modern Data platform paradigm combining the bests of Data Lake and;1;Hassan Rahamathullah;Adfolks;2020;2;2;Artificial-Intelligence;5;246;0;https://medium.com/adfolks/data-lakehouse-paradigm-of-decade-caa286f5b7a1?source=tag_archive---------3-----------------------;https://medium.com/@hassanraha?source=tag_archive---------3-----------------------
100x faster Hyperparameter Search Framework with Pyspark;Readymade, Reusable, and Fast Code;1;Rahul Agarwal;Towards Data Science;2020;2;2;Artificial-Intelligence;5;458;0;https://towardsdatascience.com/100x-faster-randomized-hyperparameter-searching-framework-with-pyspark-4de19e44f5e6?source=tag_archive---------4-----------------------;https://towardsdatascience.com/@mlwhiz?source=tag_archive---------4-----------------------
Dichotomy Of A Data Scientist;Two contrasting behaviours;1;Pratik Bhavsar;Modern NLP;2020;2;2;Artificial-Intelligence;3;140;0;https://medium.com/modern-nlp/dichotomy-of-a-data-scientist-2232b785d2c2?source=tag_archive---------5-----------------------;https://medium.com/@pratikbhavsar?source=tag_archive---------5-----------------------
NaN;A deep dive into the structure of;1;Ahmed Maher;Towards Data Science;2020;2;2;Artificial-Intelligence;9;113;0;https://towardsdatascience.com/understanding-rcns-structure-ec4b51b9c257?source=tag_archive---------6-----------------------;https://towardsdatascience.com/@iahmedmaher?source=tag_archive---------6-----------------------
A Deep Dive into Latent Dirichlet Allocation (LDA) and Its Applications on Recommender System;NaN;1;Kung-Hsiang, HuangSteeve);Rosetta.ai Blog;2020;2;2;Artificial-Intelligence;6;219;0;https://blog.rosetta.ai/a-deep-dive-into-latent-dirichlet-allocation-lda-and-its-applications-on-recommender-system-e2e8ea5e661c?source=tag_archive---------7-----------------------;https://blog.rosetta.ai/@huangkh19951228?source=tag_archive---------7-----------------------
NLP Newsletter: Flax, Thinc, Language-specific BERT models, Meena, Flyte, LaserTagger,;NaN;1;elvis;dair.ai;2020;2;2;Artificial-Intelligence;11;633;0;https://medium.com/dair-ai/nlp-newsletter-flax-thinc-language-specific-bert-models-meena-flyte-lasertagger-4f7da04a9060?source=tag_archive---------8-----------------------;https://medium.com/@ibelmopan?source=tag_archive---------8-----------------------
Bayesian Inference: How Grid Approximation Works;A detailed walkthrough on the mechanics behind;1;___;Towards AI;2020;2;2;Artificial-Intelligence;8;122;0;https://medium.com/towards-artificial-intelligence/bayesian-inference-how-grid-approximation-works-e2c79a516c49?source=tag_archive---------9-----------------------;https://medium.com/@_init_?source=tag_archive---------9-----------------------
Weights, Biases, and Backpropagation;A simplified look at some essential components of a neural;1;Giovanni Rosati;Towards Data Science;2020;2;2;Artificial-Intelligence;4;74;0;https://towardsdatascience.com/weights-biases-and-backpropagation-bb9dfbb10f62?source=tag_archive---------10-----------------------;https://towardsdatascience.com/@gio_rosati?source=tag_archive---------10-----------------------
What is Training Data its types and why it is important?;NaN;1;Buzz Blog Box;Becoming Human: Artificial Intelligence Magazine;2020;2;2;Artificial-Intelligence;5;70;0;https://becominghuman.ai/what-is-training-data-its-types-and-why-it-is-important-f998424c3c9?source=tag_archive---------11-----------------------;https://becominghuman.ai/@buzzblogbox?source=tag_archive---------11-----------------------
NaN;NaN;1;ML-Guy;The Startup;2020;2;2;Artificial-Intelligence;12;79;0;https://medium.com/swlh/data-scientists-are-from-mars-and-business-people-are-from-venus-43e760dc526e?source=tag_archive---------12-----------------------;https://medium.com/@guyernest?source=tag_archive---------12-----------------------
Real-Time Sentiment Analytics and Visualization via ElectionTweetBoard;This post will explore various;1;Shantanu Phadke;Towards Data Science;2020;2;2;Artificial-Intelligence;4;20;0;https://towardsdatascience.com/real-time-sentiment-analytics-and-visualization-via-electiontweetboard-43ff96d358d6?source=tag_archive---------13-----------------------;https://towardsdatascience.com/@ssp247?source=tag_archive---------13-----------------------
Reflections on AI from Davos 2020 - World Economic Forum;The AI narrative is moving on from questions;1;Simon Greenman;Towards Data Science;2020;2;2;Artificial-Intelligence;7;98;0;https://towardsdatascience.com/reflections-on-ai-from-davos-2020-world-economic-forum-49a3964e08d?source=tag_archive---------14-----------------------;https://towardsdatascience.com/@sgreenman?source=tag_archive---------14-----------------------
Entropy In The World Of Computer Science;Lets explore Information Entropy!;1;Shubham Panchal;The Startup;2020;2;2;Artificial-Intelligence;5;131;0;https://medium.com/swlh/entropy-in-the-world-of-computer-science-2bd736e48c58?source=tag_archive---------15-----------------------;https://medium.com/@equipintelligence?source=tag_archive---------15-----------------------
How to skip Youtube ads using python?;Youtube videos has become part of our everyday life. It helps us watch the content which we;1;Jayant;Analytics Vidhya;2020;2;2;Artificial-Intelligence;4;56;0;https://medium.com/analytics-vidhya/how-to-skip-youtube-ads-using-python-e44b82004a99?source=tag_archive---------16-----------------------;https://medium.com/@1993jayant?source=tag_archive---------16-----------------------
