Title;Subtitle;Image;Author;Publication;Year;Month;Day;Tag;Reading_Time;Claps;Comment;url;Author_url
Its Working: New COVID-19 Cases on Track to Peak in Early April;NaN;1;Richard Carr;NaN;2020;4;1;data;7;108;0;https://medium.com/@richardlines44/its-working-new-covid-19-cases-on-track-to-peak-in-early-april-41648a15a9a3?source=tag_archive---------0-----------------------;https://medium.com/@richardlines44?source=tag_archive---------0-----------------------
Organize your data and models using the Object Oriented Programming and Pickle;For future self and;1;Yeonjoo Smith;Towards Data Science;2020;4;1;data;4;68;0;https://towardsdatascience.com/organize-your-data-and-models-using-the-object-oriented-programming-and-pickle-876a6654494?source=tag_archive---------1-----------------------;https://towardsdatascience.com/@yeonjoosmith?source=tag_archive---------1-----------------------
[PandasPart I]  Data ; Pandas   ;1;Supalerk Pisitsupakarn;Data Cafe Thailand;2020;4;1;data;4;30;0;https://medium.com/data-cafe-thailand/pandas-part-i-%E0%B8%95%E0%B8%A3%E0%B8%A7%E0%B8%88%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%A0%E0%B8%B2%E0%B8%9E-data-%E0%B9%80%E0%B8%9A%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%95%E0%B9%89%E0%B8%99-50e8126f64d1?source=tag_archive---------2-----------------------;https://medium.com/@spps-supalerk?source=tag_archive---------2-----------------------
Visualizing COVID-19: Isolation measures are working. We need more.;With the United states recently;1;Muoyo Okome;Towards Data Science;2020;4;1;data;5;189;0;https://towardsdatascience.com/visualizing-covid-19-isolation-measures-are-working-we-need-more-ca1012ff269e?source=tag_archive---------3-----------------------;https://towardsdatascience.com/@muoyo?source=tag_archive---------3-----------------------
Extending Snark Hub capabilities to handle Waymo Open Dataset;Too much time is spent on setting up the;1;Activeloop;Activeloop;2020;4;1;data;3;147;0;https://medium.com/activeloop/extending-snark-hub-capabilities-to-handle-waymo-open-dataset-4dc7b7d8ab35?source=tag_archive---------4-----------------------;https://medium.com/@activeloop?source=tag_archive---------4-----------------------
Your Investors Favorite Update: Flipside, March 2020;NaN;1;Dave Balter;NaN;2020;4;1;data;4;222;0;https://medium.com/@davebalter/your-investors-favorite-update-flipside-march-2020-f5d594648012?source=tag_archive---------5-----------------------;https://medium.com/@davebalter?source=tag_archive---------5-----------------------
[Data] Data Pipeline 101;;1;Bryan Yang; ;2020;4;1;data;3;59;0;https://medium.com/bryanyang0528/data-data-pipeline-101-%E5%9B%9B-%E7%AE%A1%E7%B7%9A%E7%B3%BB%E7%B5%B1%E8%A8%AD%E8%A8%88%E8%88%87%E9%96%8B%E7%99%BC-%E5%8A%9F%E8%83%BD%E9%9D%A2-faa3582ca050?source=tag_archive---------6-----------------------;https://medium.com/@bryanyang0528?source=tag_archive---------6-----------------------
Covid-19 et donnes mondiales : les 3 questions  se poser;NaN;1;Alexandre Lewandowski;SCIAM;2020;4;1;data;8;12;0;https://medium.com/sciam-fr/covid-19-et-donn%C3%A9es-mondiales-les-3-questions-%C3%A0-se-poser-ff209e365075?source=tag_archive---------7-----------------------;https://medium.com/@alexandre.lewandowski?source=tag_archive---------7-----------------------
Entre jeu de piste et prgrinations, les approches du Data Lineage;Il nest pas ncessaire de construire un;1;Pramana;NaN;2020;4;1;data;9;1;0;https://medium.com/@pramanaconseil/entre-jeu-de-piste-et-p%C3%A9r%C3%A9grinations-les-approches-du-data-lineage-e6efa111e63b?source=tag_archive---------8-----------------------;https://medium.com/@pramanaconseil?source=tag_archive---------8-----------------------
Examining consumer behavior during COVID-19 using near real-time consumer transaction data;NaN;1;Demyst;NaN;2020;4;1;data;3;2;0;https://medium.com/@demystdata/examining-consumer-behavior-during-covid-19-using-near-real-time-consumer-transaction-data-9e693c8bee6f?source=tag_archive---------9-----------------------;https://medium.com/@demystdata?source=tag_archive---------9-----------------------
