Title;Subtitle;Image;Author;Publication;Year;Month;Day;Tag;Reading_Time;Claps;Comment;url;Author_url
How do I become a Data Scientist in 2020?;Stop asking such questions is how, start doing!;1;Sowhardh Honnappa;NaN;2020;5;1;AI;4;0;0;https://medium.com/@sowhardh.honnappa/how-do-i-become-a-data-scientist-in-2020-3dc4ac61b9fc?source=tag_archive---------14-----------------------;https://medium.com/@sowhardh.honnappa?source=tag_archive---------14-----------------------
A Brief History of Artificial IntelligenceAI Timeline;NaN;1;Oniverse;The Hacker Noon;2020;5;1;AI;1;0;0;https://medium.com/thn/a-brief-history-of-artificial-intelligence-ai-timeline-1a42b1fe91af?source=tag_archive---------15-----------------------;https://medium.com/@oniverse?source=tag_archive---------15-----------------------
How To Stop Automated Redundancy;AI and automation threaten to create a redundant underclass of;1;Dave Olsen;Extra Newsfeed;2020;5;1;AI;5;3;0;https://extranewsfeed.com/how-to-stop-automated-redundancy-52564c5c5ce6?source=tag_archive---------16-----------------------;https://extranewsfeed.com/@dave-olsen?source=tag_archive---------16-----------------------
STEM vs STEAM: Why our school now preach on future jobs;NaN;1;ioTEA lab;NaN;2020;5;1;AI;4;50;0;https://medium.com/@iotealab/stem-vs-steam-why-our-school-now-preach-on-future-jobs-4e4feb425da2?source=tag_archive---------17-----------------------;https://medium.com/@iotealab?source=tag_archive---------17-----------------------
AI for Humans | AI with Humans | AI VS Human;Demystifying AI.;1;Marlin Shah;NaN;2020;5;1;AI;2;84;0;https://medium.com/@marlinshah/ai-for-humans-ef892f258cf2?source=tag_archive---------18-----------------------;https://medium.com/@marlinshah?source=tag_archive---------18-----------------------
AI vs Analysesand the Impacts on Marketing Agencies;Marketing agencies are making the most of AI as;1;havas CX helia;NaN;2020;5;1;AI;4;1;0;https://medium.com/@havascxhelia/ai-vs-analyses-and-the-impacts-on-marketing-agencies-235a1508d845?source=tag_archive---------19-----------------------;https://medium.com/@havascxhelia?source=tag_archive---------19-----------------------
Zetane is Growing: We Welcome Two New Bright Minds to the Team;Our summer interns in AI and software;1;Jason Behrmann, PhD;Zetane Blog;2020;5;1;AI;3;0;0;https://medium.com/zetane-blog/zetane-is-growing-we-welcome-two-new-bright-minds-to-the-team-9bd7c18f6130?source=tag_archive---------20-----------------------;https://medium.com/@JBehrmannPhD?source=tag_archive---------20-----------------------
Data Scientist Reality;It is called era of big data;1;Song Geun IL;NaN;2020;5;1;AI;6;0;0;https://medium.com/@kmlaminjoksong/data-scientist-reality-cecea566f93e?source=tag_archive---------21-----------------------;https://medium.com/@kmlaminjoksong?source=tag_archive---------21-----------------------
Data Science during Covid-19All of your models are broken;NaN;1;Barry James;NaN;2020;5;1;AI;2;0;0;https://medium.com/@barjames/data-science-during-covid-19-all-of-your-models-are-broken-c76421af0efe?source=tag_archive---------22-----------------------;https://medium.com/@barjames?source=tag_archive---------22-----------------------
Blockdown2020 Virtual Conference- How does Artificial Intuition solve the problems on the Blockchain?;NaN;1;Velas Official;Velasblockchain;2020;5;1;AI;1;13;0;https://medium.com/velasblockchain/blockdown2020-virtual-conference-how-does-artificial-intuition-solve-the-problems-on-the-4d2cabbf86af?source=tag_archive---------23-----------------------;https://medium.com/@velasblockchain?source=tag_archive---------23-----------------------
NaN;NaN;0;Su Terry;NaN;2020;5;1;AI;1;46;1;https://onezero.medium.com/deepfake-music-is-so-good-it-might-be-illegal-c11f9618d1f9?source=tag_archive---------24-----------------------;https://medium.com/@suterry?source=tag_archive---------24-----------------------
Whats Holding AI Back?;Businesses today are faced with an existential crisis: how to increase the quality of products and services while driving down the costs? Increasingly, the industry captains and senior executives realize that the answer lies in use of advanced technologyin particular, ais Machine;0;Deepak Dube PhD;EazyML;2020;5;1;AI;4;15;0;https://medium.com/eazyml/whats-holding-ai-back-5e35b6d24607?source=tag_archive---------25-----------------------;https://medium.com/@deepak.dube_25323?source=tag_archive---------25-----------------------
To write HI (human intelligence) code into AI technology so that the product serves us instead of making us;NaN;1;Carlos Creus Moreira;NaN;2020;5;1;AI;5;0;0;https://medium.com/@carloscreusmoreira/to-write-hi-human-intelligence-code-into-ai-technology-so-that-the-product-serves-us-instead-of-3cd29f43ab60?source=tag_archive---------26-----------------------;https://medium.com/@carloscreusmoreira?source=tag_archive---------26-----------------------
Introducing Dotcoms Facial Recognition Platform.;NaN;1;Dotcom;NaN;2020;5;1;AI;3;0;0;https://medium.com/@dotcomsoftware/introducing-dotcoms-facial-recognition-platform-fc7c216631df?source=tag_archive---------27-----------------------;https://medium.com/@dotcomsoftware?source=tag_archive---------27-----------------------
NaN;NaN;1;Darshan Chauhan;AI In Plain English;2020;5;1;AI;2;1;0;https://medium.com/ai-in-plain-english/qureai-look-ai-based-solution-to-identify-covid-19-affected-patients-f53efe36a92b?source=tag_archive---------28-----------------------;https://medium.com/@darshan-chauhan21198?source=tag_archive---------28-----------------------
AI Development In Malaysia and China;On 25th April 2020, MindHack AI have invited Joe Tan and Leo Zhao from Heytool.ai to share with;1;MindHack AI;NaN;2020;5;1;AI;3;15;0;https://medium.com/@mindhack.ai/ai-development-in-malaysia-and-china-14910420ee41?source=tag_archive---------29-----------------------;https://medium.com/@mindhack.ai?source=tag_archive---------29-----------------------
How Can Machine Learning From R&D Become A SaaS Platform?;NaN;1;BTorkian;NaN;2020;5;1;AI;3;8;0;https://medium.com/@torkian_80534/how-can-machine-learning-from-r-d-become-a-saas-platform-6f24d56ae933?source=tag_archive---------30-----------------------;https://medium.com/@torkian_80534?source=tag_archive---------30-----------------------
Can AI Automate Creativity?;Definitions, Components, and What the Evidence Says;1;Brett G Friedman;NaN;2020;5;1;AI;14;2;0;https://medium.com/@brettgfriedman/can-ai-automate-creativity-22013a9f5e70?source=tag_archive---------31-----------------------;https://medium.com/@brettgfriedman?source=tag_archive---------31-----------------------
Time to think out the box on Edge AI;Mark Rankilor, Head of Product at Kynisys;1;Kynisys;NaN;2020;5;1;AI;4;50;0;https://medium.com/@kynisysAI/time-to-think-out-the-box-on-edge-ai-a9e995db8b0b?source=tag_archive---------32-----------------------;https://medium.com/@kynisysAI?source=tag_archive---------32-----------------------
NaN;SAP S/4HANA with SAP Intelligent RPA;1;Thilini Perera;NaN;2020;5;1;AI;2;18;0;https://medium.com/@thilini_perera/sap-s-4hana-with-sap-intelligent-rpa-f755ef24a80d?source=tag_archive---------33-----------------------;https://medium.com/@thilini_perera?source=tag_archive---------33-----------------------
The Power of AI;Parasoft Selenic and Applitools Eyes Integrate to Improve Web UI Testing;1;Applitools;NaN;2020;5;1;AI;2;0;0;https://medium.com/@applitools/the-power-of-ai-97452411b664?source=tag_archive---------34-----------------------;https://medium.com/@applitools?source=tag_archive---------34-----------------------
How AI Is Bringing Human Back to the Help Desk;NaN;1;Kim del Fierro;NaN;2020;5;1;AI;2;0;0;https://medium.com/@aisera/how-ai-is-bringing-human-back-to-the-help-desk-52acc6524c73?source=tag_archive---------35-----------------------;https://medium.com/@aisera?source=tag_archive---------35-----------------------
Top 10 Real World AI Applications in 2020;AI is the emerging field of the world. AI is playing a helping role in many real world;1;Mashhood;NaN;2020;5;1;AI;7;0;0;https://medium.com/@muhammadmashhood58/top-10-real-world-ai-applications-in-2020-e10053928a54?source=tag_archive---------36-----------------------;https://medium.com/@muhammadmashhood58?source=tag_archive---------36-----------------------
The financial benefits of unit regression tests;NaN;1;Daniel Kroening;NaN;2020;5;1;AI;4;0;0;https://medium.com/@DiffblueHQ/the-financial-benefits-of-unit-regression-tests-38b1df433231?source=tag_archive---------37-----------------------;https://medium.com/@DiffblueHQ?source=tag_archive---------37-----------------------
Are CIOs Ready for AI Transformation Amid COVID-19?;NaN;1;Kim del Fierro;NaN;2020;5;1;AI;3;3;0;https://medium.com/@aisera/are-cios-ready-for-ai-transformation-amid-covid-19-93c64342a74c?source=tag_archive---------38-----------------------;https://medium.com/@aisera?source=tag_archive---------38-----------------------
Future trends in AI;Imagine the world pursuing artificial intelligence in every aspect of life, from office tasks to the prediction of weather;1;Ravender Sharma;Heapstead Solutions;2020;5;1;AI;5;3;0;https://medium.com/heapstead-solutions/future-trends-in-ai-5fc5c8c8adf6?source=tag_archive---------39-----------------------;https://medium.com/@ravendersharma?source=tag_archive---------39-----------------------
Social media for everything, including tricky carbon footprint;I have been thinking of a social media, which works on various formats, taking the best of all out there and discarding what is not desirable. I have been thinking of it for women and childrens safety but today when it;0;Sukant Khurana;NaN;2020;5;1;AI;3;0;0;https://medium.com/@sukantkhurana/social-media-for-everything-including-tricky-carbon-footprint-4347f9c7f520?source=tag_archive---------40-----------------------;https://medium.com/@sukantkhurana?source=tag_archive---------40-----------------------
Fighting Corona with AI;The COVID-19 pandemic has hit every country in the world by now, it is becoming hard day by day to control the spread;1;Ravender Sharma;Heapstead Solutions;2020;5;1;AI;5;2;0;https://medium.com/heapstead-solutions/fighting-corona-with-ai-6928f2ddc699?source=tag_archive---------41-----------------------;https://medium.com/@ravendersharma?source=tag_archive---------41-----------------------
SenpAI Joins USEA to Accelerate Gamer Learning;AI-based esports platform SenpAI joins United States Esports Association to Accelerate Gamer Learning.;0;Yigit Gok;SenpAI Esports;2020;5;1;AI;2;0;0;https://medium.com/senpai-esports/senpai-joins-usea-to-accelerate-gamer-learning-45914148dcac?source=tag_archive---------42-----------------------;https://medium.com/@yigit.gok?source=tag_archive---------42-----------------------
Trends: AI & natural resources;Weve decided to create a new rubric for our Savash on-air publishment. It will be trends. Theyre;1;Savash on-air;NaN;2020;5;1;AI;2;0;0;https://medium.com/@savashonair/trends-ai-natural-resources-20cfae8907f4?source=tag_archive---------43-----------------------;https://medium.com/@savashonair?source=tag_archive---------43-----------------------
Performance score AI;The IQ for artificial intelligence, able to assess its level.;1;Nethunter;NaN;2020;5;1;AI;4;0;0;https://medium.com/@nethunter/performance-score-ai-99117f2b8400?source=tag_archive---------44-----------------------;https://medium.com/@nethunter?source=tag_archive---------44-----------------------
5 Reasons why you should never miss a Berlin WaiTimeeven if it is online;It was the beginning of January when the Berlin Wai Team met for the first time. We were full of positive energy, we had great initiatives in mind. The synergy in the group was there, so we started;0;Mirea Cartabbia;WAI GERMANY;2020;5;1;AI;2;3;0;https://medium.com/wai-germany/5-reasons-why-you-should-never-miss-a-berlin-waitime-even-if-it-is-online-9a426f2daedc?source=tag_archive---------45-----------------------;https://medium.com/@mireacartabbia?source=tag_archive---------45-----------------------
NaN;NaN;0;Nick Saraev;NaN;2020;5;1;AI;0;0;1;https://towardsdatascience.com/estimating-ai-project-costs-timescales-4-rules-of-thumb-707ccf49a768?source=tag_archive---------46-----------------------#2e52;https://medium.com/@nick_wells?source=tag_archive---------46-----------------------
VOICEOVER FOR THE NEW GENERATION: FASTER, BETTER, CHEAPER;"Human voice is an incredible, versatile thingit can convey a wide range of emotions; its timbre can make you weep from joy or sadness, or put you straight to sleep from boredom. And it all originates in the unique vocal cords";0;AMAI;NaN;2020;5;1;AI;3;1;0;https://medium.com/@social_77149/voiceover-for-the-new-generation-faster-better-cheaper-49dfe48454d8?source=tag_archive---------47-----------------------;https://medium.com/@social_77149?source=tag_archive---------47-----------------------
 ;                                                         ;0;Akshay Shiralsheth;NaN;2020;5;1;AI;2;0;0;https://medium.com/@shiralshethakshay/%E0%A4%86%E0%A4%B0%E0%A5%8D%E0%A4%9F%E0%A4%BF%E0%A4%AB%E0%A4%BF%E0%A4%B6%E0%A4%BF%E0%A4%AF%E0%A4%B2-%E0%A4%87%E0%A4%82%E0%A4%9F%E0%A5%87%E0%A4%B2%E0%A4%BF%E0%A4%9C%E0%A5%87%E0%A4%82%E0%A4%B8-d68a0375be0e?source=tag_archive---------48-----------------------;https://medium.com/@shiralshethakshay?source=tag_archive---------48-----------------------
My test story;Hello world!;1;Fernando Granado;NaN;2020;5;1;AI;1;0;0;https://medium.com/@fernandogranado/my-test-story-ecf341b34d63?source=tag_archive---------49-----------------------;https://medium.com/@fernandogranado?source=tag_archive---------49-----------------------
Chatbots and artificial intelligence for any industry;NaN;1;Chris Fotomaras;NaN;2020;5;1;AI;2;0;0;https://medium.com/@chrisfrt81/chatbots-and-artificial-intelligence-for-any-industry-c94aace444c9?source=tag_archive---------50-----------------------;https://medium.com/@chrisfrt81?source=tag_archive---------50-----------------------
Anchor Neural Network Governance;In addition to various utilities that can be used within the aforementioned ecosystem, ANW tokens;1;Anchor Neural World;ANWfoundation;2020;5;1;AI;2;60;0;https://medium.com/anwfoundation/anchor-neural-network-governance-f30005c9d212?source=tag_archive---------51-----------------------;https://medium.com/@anwfoundation?source=tag_archive---------51-----------------------
NaN;NaN;0;Nick Saraev;NaN;2020;5;1;AI;0;1;1;https://towardsdatascience.com/the-difficulty-in-selling-ai-39158bebb82d?source=tag_archive---------52-----------------------#06d7;https://medium.com/@nick_wells?source=tag_archive---------52-----------------------
Data Science and Machine Learning;Let machines to learn from data to transform your business;1;Raymond Ng;DataSeries;2020;5;1;AI;6;16;0;https://medium.com/dataseries/data-science-and-machine-learning-d860a4f4d19e?source=tag_archive---------53-----------------------;https://medium.com/@raymondng_c4cp?source=tag_archive---------53-----------------------
Don't be a product of Technology Companies;While it is commendable that many tech titans, with Facebook at the forefront, have;1;Carlos Creus Moreira;NaN;2020;5;1;AI;2;0;0;https://medium.com/@carloscreusmoreira/dont-be-a-product-of-technology-companies-6bd34cf55c9d?source=tag_archive---------54-----------------------;https://medium.com/@carloscreusmoreira?source=tag_archive---------54-----------------------
Opportunities in AI;What Why and Where AI;1;Arya Singh Thakur;Heapstead Solutions;2020;5;1;AI;5;9;0;https://medium.com/heapstead-solutions/opportunities-in-ai-bd5875841e42?source=tag_archive---------55-----------------------;https://medium.com/@aryasthakur?source=tag_archive---------55-----------------------
NaN;What is full form of AI ?;1;Sammedchougule;NaN;2020;5;1;AI;3;0;0;https://medium.com/@sammedchougule182002/what-is-full-form-of-ai-27c314524ce4?source=tag_archive---------56-----------------------;https://medium.com/@sammedchougule182002?source=tag_archive---------56-----------------------
NaN;NaN;0;Nick Saraev;NaN;2020;5;1;AI;0;2;1;https://medium.com/voice-tech-global/conversational-ai-podcasts-you-should-be-listening-to-right-now-f4b4d1b6a4?source=tag_archive---------57-----------------------#bb27;https://medium.com/@nick_wells?source=tag_archive---------57-----------------------
NaN;How to use AI to your advantage when using Google for jobs;1;Google for Jobs, GoPost;NaN;2020;5;1;AI;2;0;0;https://medium.com/@GoogleforJobs_GoPost/how-to-use-ai-to-your-advantage-when-using-google-for-jobs-c3de09236ba5?source=tag_archive---------58-----------------------;https://medium.com/@GoogleforJobs_GoPost?source=tag_archive---------58-----------------------
NaN;NaN;0;Dion;NaN;2020;5;1;AI;0;0;1;https://becominghuman.ai/lets-build-an-atari-ai-part-1-dqn-df57e8ff3b26?source=tag_archive---------59-----------------------#30c1;https://medium.com/@dle.joren?source=tag_archive---------59-----------------------
FinTech profile: AvidXchange, the automation innovator;NaN;1;Matthew High;FinTech Magazine;2020;5;1;AI;2;0;0;https://medium.com/fintechmagazine/fintech-profile-avidxchange-the-automation-innovator-11b9736ecb8c?source=tag_archive---------60-----------------------;https://medium.com/@matthew.high?source=tag_archive---------60-----------------------
Winners in LOL | Patch 10.7 vs 10.8;Hello, we just recently started tracking data from a lot of league of legends games and will try;1;GOSU.AI;NaN;2020;5;1;AI;2;0;0;https://medium.com/@roman.chernyavskiy/winners-in-lol-patch-10-7-vs-10-8-3a7a16b69741?source=tag_archive---------61-----------------------;https://medium.com/@roman.chernyavskiy?source=tag_archive---------61-----------------------
NaN;NaN;0;Nick Saraev;NaN;2020;5;1;AI;0;1;1;https://towardsdatascience.com/deeppavlov-keras-for-natural-language-processing-answers-covid-questions-9da6199c5489?source=tag_archive---------62-----------------------#a4e8;https://medium.com/@nick_wells?source=tag_archive---------62-----------------------
NaN;NaN;0;Nick Saraev;NaN;2020;5;1;AI;0;3;1;https://medium.com/predict/ai-for-mental-health-508b072db9af?source=tag_archive---------63-----------------------#ae72;https://medium.com/@nick_wells?source=tag_archive---------63-----------------------
NaN;NaN;0;Nick Saraev;NaN;2020;5;1;AI;0;0;1;https://towardsdatascience.com/how-to-prepare-for-ai-4dbf87cbc2e1?source=tag_archive---------64-----------------------#b2c6;https://medium.com/@nick_wells?source=tag_archive---------64-----------------------
Susan Ibitz doesnt hack computers. She hacks humans. Heres what you can learn from her.;NaN;1;Susan Ibitz- HumanBehaviorLab.com;NaN;2020;5;1;AI;5;0;0;https://medium.com/@susanibitz/susan-ibitz-doesnt-hack-computers-she-hacks-humans-here-s-what-you-can-learn-from-her-58fbfc9d352c?source=tag_archive---------65-----------------------;https://medium.com/@susanibitz?source=tag_archive---------65-----------------------
NaN;NaN;0;Digvijay Yadav;NaN;2020;5;1;AI;0;0;1;https://towardsdatascience.com/machine-learning-engineers-will-not-exist-in-10-years-c9cbbf4472f3?source=tag_archive---------66-----------------------;https://medium.com/@digvijayyadav48?source=tag_archive---------66-----------------------
The Technologies Driving Modern AI;What technologies are responsible for the recent success of modern data-driven artificial;1;Matthew Renze;NaN;2020;5;1;AI;3;0;0;https://medium.com/@matthew.renze/the-technologies-driving-modern-ai-a4a4005d9709?source=tag_archive---------67-----------------------;https://medium.com/@matthew.renze?source=tag_archive---------67-----------------------
AI is the next virus;"Hawking, Musk and Gates say so; but I want to explain the technical reason why they are right.";1;Ruchika Nanayakkara;NaN;2020;5;1;AI;3;1;0;https://medium.com/@ruchika.nanayakkara/ai-is-the-next-virus-42f887a6bec4?source=tag_archive---------68-----------------------;https://medium.com/@ruchika.nanayakkara?source=tag_archive---------68-----------------------
NaN;NaN;0;Nick Saraev;NaN;2020;5;1;AI;0;1;1;https://towardsdatascience.com/ai-ethics-a-self-reflection-2abe8e8bfd86?source=tag_archive---------69-----------------------#fbf1;https://medium.com/@nick_wells?source=tag_archive---------69-----------------------
Fintech: An Asset or a Liability;With the advent of smart wallet systems like Paytm in India and the;1;Lubna Yusuf;La Legal;2020;5;1;AI;4;0;0;https://medium.com/la-legal/fintech-an-asset-or-a-liability-2dcba75c0d8b?source=tag_archive---------70-----------------------;https://medium.com/@LubnaYusuf?source=tag_archive---------70-----------------------
NaN;NaN;0;Nick Saraev;NaN;2020;5;1;AI;0;0;1;https://medium.com/@vikrammenon03/my-experience-at-the-ai-latin-america-summit-8ea46ffa2775?source=tag_archive---------71-----------------------#8499;https://medium.com/@nick_wells?source=tag_archive---------71-----------------------
Unlocking the lockdown, Cookies and pharmaceutical delivery by Drone;NaN;1;Simon Bailie;NaN;2020;5;1;AI;3;0;0;https://medium.com/@simon-bailie/unlocking-the-lockdown-cookies-and-pharmaceutical-delivery-by-drone-9f5215a5d042?source=tag_archive---------72-----------------------;https://medium.com/@simon-bailie?source=tag_archive---------72-----------------------
NaN;NaN;0;Nick Saraev;NaN;2020;5;1;AI;0;0;1;https://towardsdatascience.com/ai-speeds-drug-discovery-to-fight-covid-19-b853a3f93e82?source=tag_archive---------73-----------------------#4316;https://medium.com/@nick_wells?source=tag_archive---------73-----------------------
Exclusive Interview with Valeria SadovykhBusiness Consultancy Expert;NaN;1;V S;NaN;2020;5;1;AI;11;0;0;https://medium.com/@valeriasadovykh/exclusive-interview-with-valeria-sadovykh-business-consultancy-expert-a81ff0864a57?source=tag_archive---------74-----------------------;https://medium.com/@valeriasadovykh?source=tag_archive---------74-----------------------
NaN;NaN;0;Nick Saraev;NaN;2020;5;1;AI;0;0;1;https://medium.com/swlh/why-ai-needs-bio-ethics-part-ii-a-quick-dirty-history-of-bioethics-ae72c238e26a?source=tag_archive---------75-----------------------#52ea;https://medium.com/@nick_wells?source=tag_archive---------75-----------------------
NaN;NaN;0;Nick Saraev;NaN;2020;5;1;AI;0;0;1;https://medium.com/@nick_wells/incredible-way-to-look-at-things-your-writing-is-awesome-253dfbeb260a?source=tag_archive---------76-----------------------;https://medium.com/@nick_wells?source=tag_archive---------76-----------------------
Building and training a Convolutional Neural Network (CNN) from scratch;NaN;1;Surajit Saikia;AI In Plain English;2020;5;2;AI;7;16;0;https://medium.com/ai-in-plain-english/building-and-training-a-convolutional-neural-network-cnn-from-scratch-9a64bcc62c1?source=tag_archive---------0-----------------------;https://medium.com/@surjeetsaikia?source=tag_archive---------0-----------------------
Utilize this time by learning new Data Science skills;What are the lesser-known skills that are;1;Gagandeep Singh;Towards Data Science;2020;5;2;AI;4;65;0;https://towardsdatascience.com/utilize-this-time-by-learning-new-data-science-skills-134c152b350d?source=tag_archive---------1-----------------------;https://towardsdatascience.com/@gaganmanku098?source=tag_archive---------1-----------------------
 Botnoi Classroom  Data Scientist @ Botnoi; ;1;Ruxpol Thongma;botnoi-classroom;2020;5;2;AI;4;131;0;https://medium.com/botnoi-classroom/%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B8%99%E0%B8%B1%E0%B8%81%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99-botnoi-classroom-%E0%B8%81%E0%B8%B1%E0%B8%9A%E0%B8%81%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%81%E0%B8%A3%E0%B8%81%E0%B9%83%E0%B8%99%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%9B%E0%B9%87%E0%B8%99-data-scientist-botnoi-5c523cc119d6?source=tag_archive---------2-----------------------;https://medium.com/@armaniathongma?source=tag_archive---------2-----------------------
NaN;Using Reinforcement;1;Alex Chen;Towards Data Science;2020;5;2;AI;8;8;0;https://towardsdatascience.com/using-ai-to-trade-682f89d2035e?source=tag_archive---------3-----------------------;https://towardsdatascience.com/@alex_chen_97?source=tag_archive---------3-----------------------
Ultrasound for COVID-19A deep learning approach;About an open-access initiative to leverage the;1;Nina Wiedemann;Towards Data Science;2020;5;2;AI;8;55;0;https://towardsdatascience.com/ultrasound-for-covid-19-a-deep-learning-approach-f7906002892a?source=tag_archive---------4-----------------------;https://towardsdatascience.com/@wnina?source=tag_archive---------4-----------------------
The Rise of the AI Scientists;AI systems are increasingly used as powerful tools in many fields of;1;Gunnar De Winter;Predict;2020;5;2;AI;5;106;0;https://medium.com/predict/the-rise-of-the-ai-scientists-25dab5e5578b?source=tag_archive---------5-----------------------;https://medium.com/@gunnardewinter?source=tag_archive---------5-----------------------
TensorFlow 2.0(6);NaN;1;Yanwei Liu;NaN;2020;5;2;AI;8;1;0;https://medium.com/@yanwei-liu/tensorflow-2-0-saving-and-loading-model-3c622bfe8215?source=tag_archive---------6-----------------------;https://medium.com/@yanwei-liu?source=tag_archive---------6-----------------------
What if Amazons Alexa was a plant-pot?;Designing to disrupt AI assistants.;1;Yuna Shin;UX Collective;2020;5;2;AI;4;105;0;https://uxdesign.cc/designing-to-disrupt-ai-assistants-what-if-amazons-alexa-was-a-plant-pot-8efd797bcee5?source=tag_archive---------7-----------------------;https://uxdesign.cc/@yunashin?source=tag_archive---------7-----------------------
